legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,485.0,218.0,132.0,95.0,69.0
bravo    | p=0.55 | alpha=0.0712421875,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,708.0,420.0,289.0,220.0,176.0,146.0,123.0,106.0
bravo    | p=0.52 | alpha=0.20001953125,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,656.0,444.0,331.0,264.0,217.0,184.0,160.0,139.0
