legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,2.5492715933611144e-13,2.3259496221201005e-09,3.6103801637719035e-07,3.332635159219452e-06,2.5287791607745954e-05,0.00015822372149793912,0.0008198909259690922,0.003545978956401485,0.012983037361592857,0.11539150780158892,0.5592228607159365,0.9661855060780841,0.9998811072046088,0.9999999900767665,0.9999999999999871,0.9999999999999999
bravo_without_replacement | p=0.55 | alpha=0.05,9.48140533763718e-07,0.0003847632381422851,0.012183339681336003,0.05982371981136661,0.22113056903768089,0.5326442813657974,0.8337846324177718,0.9698667735612548,0.9974695216197562,0.9999985821683196,0.9999999999787232,0.9999999999999992,0.9999999999999997,0.9999999999999989,1.0,1.0
bravo_without_replacement | p=0.51 | alpha=0.05,3.0080777459227976e-16,1.9512831300959247e-08,0.0001380689310402356,0.0034714479237912227,0.0391972121480501,0.2065112808613361,0.5497638516388943,0.8579754165406115,0.9783362029523385,0.9999576480496305,0.9999999976962238,0.9999999999999971,0.9999999999999991,0.9999999999999988,0.9999999999999996,1.0000000000000004
