legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.009277343750981446,500.0,500.0,500.0,460.0,375.0,305.0,255.0,220.0,190.0,150.0,120.0,105.0,90.0,80.0,75.0,65.0
bayesian | a=500 | b=500 | critical_value=0.012207031250975586,500.0,500.0,500.0,460.0,385.0,325.0,280.0,245.0,215.0,180.0,150.0,135.0,115.0,105.0,95.0,90.0
bayesian | a=1000 | b=1000 | critical_value=0.013671875000972656,500.0,500.0,500.0,460.0,385.0,330.0,285.0,250.0,225.0,185.0,155.0,140.0,125.0,110.0,100.0,90.0
