legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.009277343750981446,130.0,200.0,375.0,485.0,430.0,375.0,320.0,275.0,240.0,190.0,155.0,130.0,110.0,100.0,85.0,75.0
bayesian | a=500 | b=500 | critical_value=0.012207031250975586,180.0,260.0,425.0,485.0,430.0,375.0,335.0,295.0,265.0,215.0,180.0,155.0,135.0,120.0,110.0,100.0
bayesian | a=1000 | b=1000 | critical_value=0.013671875000972656,190.0,270.0,425.0,485.0,430.0,375.0,335.0,300.0,265.0,220.0,185.0,160.0,140.0,125.0,115.0,105.0
