legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.009887695322302246,56.0,65.0,86.0,113.0,175.0,348.0,528.0,344.0,245.0,147.0,100.0,75.0,58.0,51.0,50.0,50.0
