legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.17660546875,0.0064000989897430895,0.023021901069057098,0.049479782023257014,0.0707685391502613,0.09963788533503116,0.13817263059381052,0.18883111915310705,0.25444847708082624,0.338116323520711,0.5667661643472163,0.8275226132955618,0.9722207481519247,0.9987566427453594,0.9999882642681946,0.9999999811606997,0.9999999999957906
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.051730468749999994,0.000142189425726707,0.0052670151242021415,0.0491103178800404,0.12645055014636963,0.27313976375072946,0.4837010422860329,0.7048405305994838,0.8708342325469604,0.958394764859571,0.9984629438015563,0.999987499878865,0.9999999803720493,0.9999999999947385,0.9999999999999987,0.9999999999999999,0.9999999999999998
