legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.010498046875979005,241.03899960762433,530.6664089405285,963.778751405561,1076.5898876368708,1079.4355306509708,983.3352502494763,814.8614995620649,632.9940246153542,490.504200095092,325.2912441601277,239.6845625568047,188.4539714753088,154.69913477991463,130.92382818958086,113.34400050547468,99.8565487270108
bayesian | a=500 | b=500 | critical_value=0.03222656250093554,490.96875310253563,964.2706564225454,1250.2178232765484,1275.8281122535311,1224.1883143115422,1097.1083284106014,915.3598770840478,733.3804950371748,593.3026765083825,423.4485433659166,328.31302164953127,267.8334357301938,226.07633999318887,195.53966212854928,172.24606709650166,153.89637925840432
bayesian | a=1000 | b=1000 | critical_value=0.055664062500888664,618.2945836310172,1133.6018076008654,1345.387260818829,1347.6108403707535,1282.9914424952365,1149.7251270739212,966.1949151302304,784.3774345923807,643.6773910817027,469.2278395201316,368.7359821766951,303.5938744474926,257.97551311713363,224.2537865406981,198.3226295485212,177.78549539023967
