legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.010498046875979005,1.9880676544922125e-05,0.0019092143956996046,0.049124495738796375,0.18481613300710548,0.4638148023177457,0.7718107480141979,0.9450584575194554,0.993152053936672,0.9995827837692332,0.9999998442191402,0.9999999999977368,0.9999999999999988,1.0,1.0,0.9999999999999996,1.0
bayesian | a=500 | b=500 | critical_value=0.03222656250093554,6.203039405530918e-07,0.0008210038006699798,0.049755908924360055,0.20377348049049596,0.5056926582007214,0.8083588573448227,0.959074768077274,0.995556988428122,0.999767096043336,0.9999999371513992,0.9999999999993534,1.0,1.0,1.0,0.9999999999999988,1.0
bayesian | a=1000 | b=1000 | critical_value=0.055664062500888664,1.630237415906568e-07,0.0006332242237447751,0.04939318386583901,0.20740915460671985,0.5147294427308228,0.8161498057976677,0.9618966464886289,0.9960035495885978,0.9997981911690168,0.9999999497178154,0.9999999999995244,1.0000000000000002,1.0,1.0,1.0,0.9999999999999992
