,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | min_stop=50 | alpha=0.11416796874999999,50,0.0075473994013145205,0.0008464776641225875,0.003336721410804136,0.0075473994013145205,0.011037369701937088,0.015851174133687897,0.022363950350022782,0.03100832454510474,0.042266026005488275,0.056652495443432635,0.0968955725936242,0.1554711686577885,0.23449052944629326,0.33313263339517946,0.44680074664401614,0.5672926531318206,0.684242128595598
clip     | min_stop=50 | alpha=0.11416796874999999,52,0.002156856795072663,0.0002699544977321036,0.0010027046167900146,0.002156856795072663,0.0030651165131885486,0.0042668029377782735,0.00581946238071718,0.00777788505893106,0.010188057102664844,0.013079898625664386,0.020300297325409097,0.02906592646781656,0.038345641515574555,0.04651237004655462,0.05170897306282396,0.052458309445110866,0.04828363136463793
clip     | min_stop=50 | alpha=0.11416796874999999,54,0.002067188794144497,0.00025602299155742716,0.0009593251262734199,0.002067188794144497,0.0029367153477423843,0.004083400553009505,0.00555845494139643,0.007408491646489825,0.009669387540184201,0.012359181453868679,0.018964363282476155,0.026751837396556163,0.034644485904979906,0.04109248231155026,0.044488865607950984,0.043759003277568445,0.03886180701193193
clip     | min_stop=50 | alpha=0.11416796874999999,56,0.0020792170582228124,0.000254815813641313,0.0009632059847754767,0.0020792170582228124,0.002952823689690151,0.004101115306609522,0.00557167237119365,0.007405558908952911,0.009630873998518487,0.01225556660129267,0.018592186112584702,0.025839059257299034,0.03284751102829421,0.038098012572060094,0.040167767923213166,0.03830499296596499,0.032822645614257955
clip     | min_stop=50 | alpha=0.11416796874999999,59,0.0010596110306480514,0.00011555046448764139,0.0004702532454697355,0.0010596110306480514,0.0015346362642608832,0.0021710504388253813,0.003000803032703953,0.00405304852784549,0.00534998550690671,0.006902012736464411,0.010724117494455081,0.015193391221958452,0.019595306933543447,0.02294517075999272,0.024299121049223323,0.02315062254682179,0.019705843898306548
clip     | min_stop=50 | alpha=0.11416796874999999,61,0.001352310999905979,0.0001459204020185147,0.0005990889136983814,0.001352310999905979,0.001957911945475727,0.0027667072565118957,0.0038166574667174084,0.005140728040863166,0.006761364300406932,0.008684289688729963,0.0133403511280382,0.01862037636479497,0.0235736384960978,0.02699176328216474,0.027836129145996143,0.02571178750957164,0.021116137251221787
clip     | min_stop=50 | alpha=0.11416796874999999,64,0.0007592633309335964,7.289329517286177e-05,0.0003222239265915701,0.0007592633309335964,0.00112108129003514,0.0016136650890634559,0.002264764659244995,0.0030998576687448318,0.004138272355436576,0.005388633504938709,0.00847826775287508,0.012063684576710641,0.015495027866837208,0.017911700947231473,0.018553952436926893,0.017121817937977242,0.01396815320021767
clip     | min_stop=50 | alpha=0.11416796874999999,66,0.0010107238711880297,9.601262810380959e-05,0.0004281766222087285,0.0010107238711880297,0.0014918886431797781,0.0021449618333537154,0.0030045716218972318,0.004101086537281514,0.005455258978898615,0.007072152697773553,0.011000841476641762,0.015421404665524099,0.019443421102211374,0.021977402996714683,0.02216900385391763,0.019833558313590547,0.015610858594786385
clip     | min_stop=50 | alpha=0.11416796874999999,68,0.0011710686246773788,0.00011007203493476257,0.000495219264815764,0.0011710686246773788,0.0017280065330225322,0.0024816195653229785,0.0034693744102428357,0.004722421583760587,0.0062592123236683075,0.008078520575395267,0.012423669057461654,0.017158147124077327,0.021234991107696468,0.023469875527724313,0.023053968004208978,0.01999562733488571,0.015184164172831279
clip     | min_stop=50 | alpha=0.11416796874999999,71,0.0006454131410444962,5.396764355920214e-05,0.00026144738113460927,0.0006454131410444962,0.0009712643138469926,0.0014208270964682986,0.0020209421422659954,0.0027954449513037808,0.0037607893494326365,0.004921025087476082,0.007751336794165332,0.010913231000290754,0.013702848857950874,0.01529001353501593,0.015085506452417836,0.013071657258838397,0.009860084918688575
clip     | min_stop=50 | alpha=0.11416796874999999,73,0.0008572072625814229,7.091967595282917e-05,0.0003466193299120989,0.0008572072625814229,0.0012895739176201682,0.0018843343797491055,0.0026750044866053614,0.003689940477105719,0.004946364680125949,0.006443746737291188,0.010034642289542775,0.013918686793173544,0.017154744978741244,0.018716734392567713,0.017982044166881785,0.015105475083751443,0.010992621197021948
clip     | min_stop=50 | alpha=0.11416796874999999,75,0.0009939387503509081,8.136242843822492e-05,0.00040118684948784594,0.0009939387503509081,0.0014947918992132784,0.0021817259680372634,0.003091151533546978,0.004252187789406145,0.005679593868332092,0.007366218326557066,0.011340922591443776,0.015497501224103486,0.01874876859993248,0.020001526995358142,0.018712162402633913,0.015238342576501236,0.010698284130685465
clip     | min_stop=50 | alpha=0.11416796874999999,78,0.0005487774587730762,3.9958274013071015e-05,0.0002121755075341934,0.0005487774587730762,0.0008417099817123225,0.001251421636706506,0.001803962196235525,0.002521792293528622,0.003418950626062684,0.004495617663487509,0.007089304586593292,0.009875923956486428,0.012121775266132338,0.013055496452971865,0.012267792665836486,0.00998051534227741,0.006960023550998595
clip     | min_stop=50 | alpha=0.11416796874999999,80,0.0007302111335251787,5.260520139436319e-05,0.0002818144402524131,0.0007302111335251787,0.0011196363824305072,0.0016627508968233065,0.002392243795824642,0.0033349181867295694,0.004505126534494028,0.005897641539856955,0.009194574742261841,0.012618850931284469,0.01520298598296981,0.01601011434928654,0.01464910731813349,0.011553292939831155,0.007772490251624438
clip     | min_stop=50 | alpha=0.11416796874999999,82,0.0008483694049209995,6.046904904616725e-05,0.0003268250082130043,0.0008483694049209995,0.0013003966239538561,0.0019290115581234622,0.0027699198826495433,0.0038507412213057593,0.005183269639178167,0.006755371456406989,0.010412127479493235,0.014077936329098952,0.01664812205520801,0.017142136214420997,0.015272855199263372,0.01167661029955127,0.007578102587763879
clip     | min_stop=50 | alpha=0.11416796874999999,84,0.0009406765236208049,6.633679292157766e-05,0.00036173102747924843,0.0009406765236208049,0.0014414293758905044,0.002135801931504366,0.003060885911620984,0.004243470237444777,0.0056913808958082,0.007384759423624457,0.011252823808950175,0.014988897547438205,0.017398415093947545,0.017516176141655748,0.0151959562211838,0.011262125174823116,0.007050922921227742
clip     | min_stop=50 | alpha=0.11416796874999999,87,0.0005081096201226873,3.1867726089611686e-05,0.00018715065552817313,0.0005081096201226873,0.0007940827959045129,0.0011985725865390302,0.0017476821868527457,0.0024622579592781177,0.0033520856864891193,0.004409694677490578,0.006882596761327451,0.009345998915520196,0.011006359334112347,0.011186816407832919,0.009747639956232216,0.007216917308575038,0.004487870694776831
clip     | min_stop=50 | alpha=0.11416796874999999,89,0.0006691564358787927,4.152156416405805e-05,0.0002460211436692271,0.0006691564358787927,0.0010454418607022502,0.0015761891182629899,0.0022938296298121667,0.003222772977042563,0.004371681550328602,0.00572552162436806,0.008834712632978735,0.011818751665508647,0.01366151387363092,0.013576422396855931,0.011518702770723513,0.0082668720281422,0.0049590540386376235
clip     | min_stop=50 | alpha=0.11416796874999999,91,0.0007716506119000327,4.7371512704674585e-05,0.0002831887512785305,0.0007716506119000327,0.0012051933687555146,0.001814992606485832,0.002636222520204338,0.0036935807491381136,0.004992326852742558,0.006509414040061362,0.009930035085214145,0.013086786946350031,0.014847935703407793,0.0144268676840522,0.0119181926825863,0.008291388469686167,0.0047978484174302895
clip     | min_stop=50 | alpha=0.11416796874999999,94,0.00042446232415319893,2.3171818818396847e-05,0.00014919815432643454,0.00042446232415319893,0.0006761437276523675,0.0010372796816183994,0.0015329290362873541,0.0021826843730149126,0.0029945872962985477,0.003958725638494751,0.006185722443546552,0.008310793583462508,0.009566544530749496,0.00938410184898727,0.007786285970884029,0.005411260701913838,0.003110053215147818
clip     | min_stop=50 | alpha=0.11416796874999999,96,0.000563784838294438,3.044887150180543e-05,0.00019780800812462567,0.000563784838294438,0.0008977981445402152,0.0013757721626123389,0.002029214683549661,0.0028813395256426897,0.003938921311273633,0.005184035177500271,0.008008166969991612,0.010599499963979181,0.011975656021843391,0.011485506130149627,0.00927896861564805,0.006250814877031557,0.0034654106053762417
clip     | min_stop=50 | alpha=0.11416796874999999,98,0.0006542279480510099,3.495600887892503e-05,0.00022912127838763376,0.0006542279480510099,0.001041501224805134,0.001594183714589493,0.002346793106063586,0.0033230609608897827,0.004526446267400495,0.005930883937195242,0.009057591116858098,0.011810341275091054,0.013097073896510807,0.012281009575258092,0.009660295694268035,0.006307975345771731,0.0033732563665347394
clip     | min_stop=50 | alpha=0.11416796874999999,100,0.0007249044614041946,3.8318329261995064e-05,0.00025340935057964546,0.0007249044614041946,0.0011536572277946093,0.0017638674496854578,0.002591534507512706,0.003659460606532432,0.0049667430569650395,0.006478946321908238,0.009781911417214913,0.01256516579188066,0.013676485456586979,0.012538310555891672,0.009602780526843836,0.006077892493064238,0.003135062953294193
clip     | min_stop=50 | alpha=0.11416796874999999,103,0.00039136512127117113,1.839354166353246e-05,0.00013102961058132422,0.00039136512127117113,0.0006352610570486587,0.0009894397996763487,0.0014791346342574057,0.0021226505505690108,0.0029243555134514194,0.003867656456614789,0.005981382398185331,0.00783285901624304,0.008649812224693599,0.008005698912837629,0.006158124806339824,0.003893523556335187,0.0019946545101062613
