,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
max_sprt | alpha=0.0204921875,6,0.015578143768760874,0.019715877430155262,0.027612710432179437,0.034146798775699566,0.04209260274116681,0.056695792414579185,0.11749769954070279
max_sprt | alpha=0.0204921875,11,0.002909207265826198,0.004136954116716338,0.0068023098658092935,0.009267431121341875,0.01251998638163831,0.019068722752242303,0.050751005031111684
max_sprt | alpha=0.0204921875,14,0.002722996667415142,0.0040218392950772605,0.0069385769397945505,0.009701917044001328,0.013395985777964053,0.020888386914529895,0.055982800863005985
max_sprt | alpha=0.0204921875,18,0.0010923604204531167,0.0017432602985783152,0.0033387982411961165,0.004964913933140203,0.007256305282769436,0.012176152555522388,0.0371211454681646
max_sprt | alpha=0.0204921875,21,0.000979537206060188,0.0016238345742554813,0.0032636797970011324,0.0049813937964354555,0.00744149265237396,0.012785137500759032,0.03925387650790647
max_sprt | alpha=0.0204921875,23,0.0016024532498338817,0.00265274885045232,0.005288104852816033,0.007995015316652336,0.011787477606853215,0.01972697035360295,0.05398967969150216
max_sprt | alpha=0.0204921875,26,0.0010717527196709015,0.001843130262396333,0.0038559281507512225,0.005983915570323437,0.00901787294402875,0.015452689336029406,0.0425887475247444
max_sprt | alpha=0.0204921875,29,0.0007899320111567917,0.001411307620522251,0.003098763492162964,0.0049362320657481305,0.0076040061266019745,0.013341815054837766,0.03702964947134601
max_sprt | alpha=0.0204921875,32,0.0005949166156088767,0.0011042782408859817,0.0025448606485458476,0.004161358328812659,0.006552717084430121,0.011772764046800784,0.0329048924047756
max_sprt | alpha=0.0204921875,34,0.0009083073930934197,0.0016836957703121793,0.0038486067579633055,0.006233813558754431,0.009687897812414656,0.01695367974892032,0.042226699541451695
max_sprt | alpha=0.0204921875,37,0.0005829111495581391,0.0011226641642112292,0.002693642102613741,0.0044788831615007515,0.0071153567520321455,0.012750445944391824,0.031979398561687696
max_sprt | alpha=0.0204921875,40,0.0004214525030759209,0.0008433985631666676,0.0021242127805953677,0.0036259419053247654,0.005888575117374063,0.010805510645331227,0.02729074586590682
max_sprt | alpha=0.0204921875,42,0.0006312967824937985,0.001261648511188772,0.0031518674790861003,0.005329310443983132,0.008541739029882745,0.015266671692001943,0.034351998887184945
max_sprt | alpha=0.0204921875,45,0.0003999688631980614,0.0008306041911037161,0.0021783634001678984,0.0037813080334736546,0.00619571758292026,0.011339810802200158,0.025692887036040512
max_sprt | alpha=0.0204921875,47,0.0005767603284765296,0.0011961614801735622,0.003111673521437933,0.005350382875668449,0.008651993530403981,0.015423442557334126,0.03112800022732301
max_sprt | alpha=0.0204921875,50,0.0003571354867113254,0.0007696921410377528,0.002102129693766797,0.003710861218921343,0.006134683871189672,0.01119910237275674,0.022757613103301967
max_sprt | alpha=0.0204921875,52,0.0005087315427706395,0.001094977381790313,0.00296632827597687,0.005186954010657654,0.008462671906134329,0.015046565891591878,0.02723132326421177
max_sprt | alpha=0.0204921875,55,0.0003120366533424904,0.0006979724247822875,0.001985282233550856,0.0035641466393277255,0.005944957073064187,0.010824660547933521,0.019723921261710162
max_sprt | alpha=0.0204921875,57,0.00044194614644611107,0.0009872801486458603,0.0027854773813134974,0.004953472958436903,0.00815410771665577,0.014460015697691163,0.023461752368141183
max_sprt | alpha=0.0204921875,60,0.0002697551976302497,0.0006263018256183707,0.0018554301395264138,0.0033877447665259853,0.005701476180592404,0.010354404135283195,0.016913688206429547
max_sprt | alpha=0.0204921875,62,0.0003809151721988128,0.0008832558364177468,0.0025955317108810284,0.004694270848821814,0.007796759100722499,0.013790072234598839,0.02005474285897058
max_sprt | alpha=0.0204921875,65,0.00023187829833069707,0.0005588404818825735,0.00172449220428777,0.0032023941976782495,0.005438043848690486,0.009850322000476093,0.014421030623925404
max_sprt | alpha=0.0204921875,67,0.00032690802937715104,0.0007868713697723625,0.002408572314587507,0.004430450136879537,0.007424734971368136,0.013097582761969402,0.01706863536627949
max_sprt | alpha=0.0204921875,69,0.00039927027043689425,0.0009598316939302278,0.0029142763622929573,0.005309946086727431,0.008781801800263056,0.015086432072291938,0.017498864742961428
max_sprt | alpha=0.0204921875,72,0.00023023199681069699,0.0005753029074652515,0.0018344432320444087,0.003432049610464149,0.005803388178290112,0.010210505517534668,0.011920922765335034
max_sprt | alpha=0.0204921875,74,0.0003168300425404614,0.0007907027414052093,0.00250094620819748,0.004634722379837563,0.007734068942996031,0.013251168515947926,0.013767547643248423
max_sprt | alpha=0.0204921875,77,0.00018918041747044537,0.0004907866292256102,0.0016303766221873333,0.003102509642544219,0.005293513419086462,0.009288866494787537,0.009713547934904032
max_sprt | alpha=0.0204921875,79,0.00026359609754661407,0.0006829951017242687,0.0022506083371022635,0.004242228926421505,0.007142940924847432,0.01220573813786194,0.011356457554699197
max_sprt | alpha=0.0204921875,81,0.0003187717633861542,0.0008249356829019982,0.002696414600137731,0.0050343849262983265,0.008365206397235397,0.013919451658688584,0.011521744085804312
max_sprt | alpha=0.0204921875,84,0.00018223250735777645,0.0004902631326604813,0.0016832114482864776,0.0032271749457976457,0.005482920921906221,0.009344099235623501,0.007783764873529336
max_sprt | alpha=0.0204921875,86,0.0002493890501569657,0.0006701137019455368,0.0022821591425794575,0.00433405294251775,0.007266525223269121,0.012058643282108109,0.008934937709140002
max_sprt | alpha=0.0204921875,88,0.0002978147651776758,0.0007992536729242351,0.0027000212449209966,0.005078980038429741,0.008403251684634839,0.013578612422405037,0.008948344514863038
max_sprt | alpha=0.0204921875,91,0.00016863410475123503,0.00047052269638472876,0.0016697246623285282,0.003225496586423919,0.005456816902285951,0.009030978847508806,0.005988545450796298
max_sprt | alpha=0.0204921875,93,0.00022942314004445103,0.0006393605173089967,0.0022506034217198096,0.004306362847019052,0.007189314934196951,0.011585292162490131,0.0068314194455283495
max_sprt | alpha=0.0204921875,95,0.0002725822317402394,0.0007587158132052057,0.002649221650017631,0.005020956254993902,0.008271658523194114,0.012978551944252518,0.006804572655932324
max_sprt | alpha=0.0204921875,98,0.00015364448487152415,0.000444661013545645,0.0016311315086508474,0.0031748111190717213,0.005348213238185357,0.008594828347346345,0.004533709959066694
max_sprt | alpha=0.0204921875,100,0.0002083978799132845,0.0006023994044272897,0.0021919681632220707,0.00422589338517735,0.007024807324535597,0.010991695875236636,0.0051543601155103844
max_sprt | alpha=0.0204921875,102,0.00024691494539173136,0.0007128815078371763,0.002573083980205272,0.0049134914118274635,0.008059837837334327,0.012278589291351961,0.005118056591498601
max_sprt | alpha=0.0204921875,105,0.0001388014024257453,0.0004167044804598484,0.0015802460060635826,0.003099132514941398,0.005198447680030622,0.008111443071947347,0.003401253228214334
max_sprt | alpha=0.0204921875,107,0.00018792736530056893,0.0005635199120769339,0.0021198079181588337,0.0041177766121541,0.006815728927553021,0.010354192261163225,0.0038585679835206775
max_sprt | alpha=0.0204921875,109,0.00022228587851920982,0.0006657568123832354,0.002484223640161859,0.004779740838582677,0.007806655606204485,0.011546183600274698,0.0038235811830516944
max_sprt | alpha=0.0204921875,112,0.00012473763261863294,0.0003885076481084921,0.0015232593629714954,0.003010129706616122,0.005027546643342815,0.007616216002103538,0.002536864632656315
max_sprt | alpha=0.0204921875,114,0.00016869597575357935,0.0005248044689617602,0.0020410961684194893,0.003995039596641937,0.00658413749852317,0.009710444207280098,0.0028736988391908237
max_sprt | alpha=0.0204921875,116,0.0001993259897274507,0.0006193655428840555,0.0023894709492753045,0.004632358831254948,0.007533244020135006,0.010816065869025823,0.0028435982312772622
max_sprt | alpha=0.0204921875,119,0.00011172032131887238,0.00036103368890883164,0.0014636629710237607,0.002914457768562356,0.004846862161952629,0.007127957299531229,0.0018846545955670173
max_sprt | alpha=0.0204921875,121,0.00015098308832016554,0.0004873493828185566,0.0019598661105660973,0.0038653140199141835,0.006342865026181989,0.009080807371973516,0.0021326016535708164
max_sprt | alpha=0.0204921875,123,0.00017827629964400183,0.0005747803032067646,0.0022928602999185057,0.004478929361377219,0.007252167150740598,0.010107211616940535,0.0021080829010121345
max_sprt | alpha=0.0204921875,126,9.983898814574221e-05,0.00033479203466450086,0.0014035537400544826,0.002816180670892575,0.004663264318849218,0.0066569936709877965,0.0013961865335744739
max_sprt | alpha=0.0204921875,128,0.00013486560962306112,0.00045172965399223086,0.001878564635278435,0.003733315807892769,0.006099761936599726,0.008476430392429277,0.0015785954426542055
max_sprt | alpha=0.0204921875,130,0.0001591784852579767,0.0005325541521852697,0.002196858244274251,0.0043241850767034695,0.006971177990257,0.009429925057261037,0.0015592325165845764
max_sprt | alpha=0.0204921875,132,0.00017936097179040505,0.0005993892819325425,0.002452647029902859,0.004781536465153948,0.007605857936774501,0.010014797542345416,0.0014700828033615656
max_sprt | alpha=0.0204921875,135,9.803835251288673e-05,0.0003407883982669962,0.0014656679743101082,0.002935106636690416,0.004774787737910566,0.006439875524842568,0.0009503768780560514
max_sprt | alpha=0.0204921875,137,0.00013082994640399042,0.000454259374683215,0.001937967174643595,0.0038438263417022193,0.006169763173365037,0.008099741621372277,0.0010609808691251187
max_sprt | alpha=0.0204921875,139,0.00015297339867414888,0.0005305425059091592,0.002245181845106783,0.004410567161153315,0.006985038557857904,0.00892566642867626,0.001037640768349923
max_sprt | alpha=0.0204921875,141,0.00017109431083450473,0.0005927164290456627,0.00248807929492913,0.004840934721480763,0.007564292330066374,0.00940804126642058,0.0009705714061259748
