legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,195.0,110.0,74.0,57.0,47.0
bravo    | p=0.55 | alpha=0.12489941406249999,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,241.0,176.0,136.0,113.0,94.0,81.0,71.0
bravo    | p=0.52 | alpha=0.350259765625,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,233.0,180.0,146.0,123.0,105.0,93.0,80.0
