legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,10131.773850319472,9966.026752787362,9742.845413089204,9573.161372554896,9348.032061893093,9051.071835140952,8663.369107613178,8165.529983343382,7541.793077298222,5909.745223672312,3947.0794257680104,2121.9718163839534,878.5720043723643,283.1143146562242,87.33754574351573,41.27180796674616
bravo    | p=0.55 | alpha=0.12489941406249999,10235.58741849155,10111.052664950925,9750.514441046884,9380.314323829794,8825.270765698773,8057.147279708886,7079.298368249667,5937.539036003627,4717.959042827207,2473.5466208568914,998.4863931125019,336.0902083234064,131.37586102316016,82.76977270277386,68.54449394464466,60.463913693350115
bravo    | p=0.52 | alpha=0.350259765625,10239.833354661381,10121.843591274255,9747.8792710313,9354.863291399524,8762.939716026844,7946.301444057807,6916.245091018924,5730.509852628613,4486.919148721916,2272.7256483822257,890.6822334909735,304.4693313250845,132.60423757171898,92.03168757056133,78.67344643255068,70.2824472718962
