legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,79.0,110.0,140.0,160.0,180.0,200.0,213.0,223.0,231.0,238.0,241.0,238.0,233.0,218.0,185.0,142.0
bravo    | p=0.55 | alpha=0.12489941406249999,241.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,246.0,243.0,235.0,210.0,176.0,144.0,123.0
bravo    | p=0.52 | alpha=0.350259765625,248.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,248.0,248.0,244.0,233.0,211.0,178.0,152.0,129.0
