legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,100.33676225559334,101.78506498051702,104.54555609141022,106.93442433401611,110.31155632635195,115.01647178190534,121.56687800512731,130.8750922449514,144.76405096461625,204.51821825047787,292.19164816896716,221.98070473323978,143.32659849044452,116.55709738731994,106.30814760058486,102.17775482553141
bravo    | p=0.55 | alpha=0.0996561279296875,172.650639860222,309.5262495536859,531.5743134006477,689.2982072125914,803.1613525077497,813.9330601690616,717.8903722056941,567.754073090427,436.12458558437805,289.3889473107614,218.87577476110178,177.5748116263286,150.16630819737352,130.63650119762872,116.82223438306069,107.95455702738009
bravo    | p=0.51 | alpha=0.28196875,602.5684555350014,1096.6659559754448,1362.6097750098909,1376.9479001697916,1311.923770395756,1167.9117660042307,973.1035293315416,791.050667102657,656.5973586195814,491.81175308540213,396.75559596183587,334.9347169203639,290.71712151891774,256.57549760374945,230.00914399378073,212.1407380135238
