legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05807177734374999,82.0,107.0,142.0,162.0,190.0,230.0,275.0,336.0,394.0,457.0,472.0,464.0,416.0,301.0,198.0,142.0
bravo_without_replacement | p=0.55 | alpha=0.0761201171875,411.0,486.0,492.0,494.0,494.0,494.0,494.0,492.0,490.0,473.0,406.0,312.0,243.0,197.0,164.0,138.0
bravo_without_replacement | p=0.51 | alpha=0.4385502929687499,491.0,497.0,497.0,497.0,497.0,497.0,497.0,495.0,493.0,475.0,408.0,328.0,270.0,228.0,196.0,170.0
