legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05807177734374999,19.0,24.0,27.0,29.0,32.0,34.0,39.0,44.0,49.0,59.0,69.0,64.0,52.0,39.0,34.0,29.0
bravo_without_replacement | p=0.55 | alpha=0.0761201171875,151.0,216.0,262.0,277.0,287.0,287.0,279.0,262.0,241.0,191.0,151.0,124.0,103.0,90.0,80.0,69.0
