legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05807177734374999,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,459.0,213.0,132.0,92.0,69.0
bravo_without_replacement | p=0.55 | alpha=0.0761201171875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,383.0,270.0,207.0,168.0,138.0,117.0,103.0
bravo_without_replacement | p=0.51 | alpha=0.4385502929687499,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,388.0,300.0,244.0,204.0,176.0,154.0,136.0
