legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05807177734374999,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,308.0,198.0,142.0
bravo_without_replacement | p=0.55 | alpha=0.0761201171875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,423.0,312.0,243.0,197.0,164.0,138.0
bravo_without_replacement | p=0.51 | alpha=0.4385502929687499,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,414.0,328.0,270.0,228.0,196.0,170.0
