legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05807177734374999,5437.279874165629,5349.09250834365,5229.918543134068,5138.920459497812,5017.434902108933,4855.31685972926,4639.270826310686,4352.613020818584,3976.7744118064343,2914.4586118625543,1601.6949190057521,586.0357563735578,161.9097325522286,65.90750359886485,45.53486547583305,36.19985519987218
bravo_without_replacement | p=0.55 | alpha=0.0761201171875,5497.9939423987535,5457.1046441853905,5242.428684442685,4950.002844317485,4451.361760239089,3728.411954343258,2848.2198936860127,1956.3294846014273,1208.510259602572,392.6977720695215,181.95562466332024,133.81885719560714,110.78373640435774,94.7630973327023,82.79567667492014,73.5161560783322
bravo_without_replacement | p=0.51 | alpha=0.4385502929687499,5499.540847686386,5469.684024400546,5246.887868585121,4918.557099158223,4354.968403137325,3556.8384757407407,2628.262650755617,1743.2700156050132,1052.989350431731,375.3041114242732,217.23744789963126,174.6744164106857,149.65268751253714,131.02124810581722,116.51067891584144,104.89016092998429
