legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.05,15.342991624946952,25.816149898159384,52.47931177576076,80.78201267615877,119.3531028702309,160.6465418280544,195.3334973815888,218.2454673125404,228.63102906882833,217.2619358823631,176.82399935576728,130.24960564981518,94.75002212460751,71.21936328639185,55.37587313804084,44.25192106094957
