legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bayesian | a=1 | b=1 | critical_value=0.005078125000949219,143.00795533526838,209.0240235726774,237.77123770378677,214.14602961336004,169.3721165981357,108.11978112939667,44.29658313203988
