legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,27.0,35.0,42.0,45.0,50.0,55.0,62.0,67.0,77.0,110.0,181.0,186.0,110.0,77.0,60.0,47.0
bravo    | p=0.55 | alpha=0.05,131.0,167.0,202.0,230.0,261.0,301.0,356.0,428.0,434.0,304.0,230.0,184.0,152.0,129.0,112.0,99.0
bravo    | p=0.51 | alpha=0.05,218.0,237.0,257.0,267.0,277.0,287.0,297.0,307.0,315.0,344.0,382.0,414.0,463.0,487.0,441.0,396.0
