legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,40.0,52.0,62.0,67.0,72.0,82.0,93.0,108.0,128.0,186.0,314.0,322.0,186.0,125.0,90.0,70.0
bravo    | p=0.55 | alpha=0.05,154.0,198.0,242.0,272.0,310.0,354.0,407.0,468.0,472.0,354.0,272.0,217.0,179.0,152.0,131.0,114.0
bravo    | p=0.51 | alpha=0.05,222.0,247.0,267.0,277.0,287.0,297.0,307.0,317.0,323.0,358.0,394.0,422.0,471.0,493.0,449.0,408.0
