legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.005126953125989746,15.0,20.0,35.0,55.0,70.0,95.0,110.0,120.0,110.0,90.0,65.0,55.0,40.0,35.0,25.0,20.0
