,0.5,0.7,0.58,0.52
0.005,0.0033361631874524295,0.9999999978825235,0.626565004498371,0.018159511787878467
0.015357142857142857,0.009314995869179374,0.999999999683255,0.7379049084194071,0.039787141474876914
0.025714285714285714,0.015028883692506321,0.9999999998888242,0.7883074839500777,0.05736373956879942
0.03607142857142857,0.019598016204691315,0.9999999999449569,0.8189521002843815,0.07153464288054474
0.04642857142857142,0.02587912588331442,0.999999999969623,0.8422712650617314,0.08713271290551954
0.05678571428571428,0.030965860355809494,0.9999999999822818,0.8601730215122007,0.10032084195406782
0.06714285714285714,0.03785242250662701,0.9999999999871546,0.8732024722660346,0.11471916042254166
0.0775,0.04241386784936349,0.9999999999917656,0.8854503435768477,0.1264030090840592
0.08785714285714286,0.048158543984366954,0.999999999993814,0.8946813234426824,0.13858295555256486
0.09821428571428571,0.05457339000964812,0.9999999999957921,0.9039384408082827,0.15165904599938576
0.10857142857142857,0.06124004063041442,0.999999999996703,0.9108970419624779,0.1639339320438403
0.11892857142857143,0.06554332834883422,0.9999999999976994,0.9178282676941958,0.17395558509780315
0.12928571428571428,0.07074996715305545,0.9999999999981735,0.9234639778674686,0.18469020748080714
0.13964285714285712,0.07777053966938743,0.9999999999987422,0.9296973375455228,0.19720060399062025
0.15,0.08459160509526002,0.99999999999892,0.9337482649169857,0.20877824701190079
