legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,6.840582226800456e-05,0.0040408166351600305,0.049860295018292526,0.13681460866872389,0.3008033475366397,0.5261062124203187,0.7466412967753443,0.8981053172410158,0.9702573340723237,0.9991248933402255,0.9999944901074962,0.9999999934337559,0.9999999999986855,0.9999999999999996,1.0,0.9999999999999994
bayesian | a=500 | b=500 | critical_value=0.056640625000886714,9.99561455385867e-06,0.0027476701133827557,0.04993071395421723,0.1451717332045851,0.3229389572958288,0.5579472361292449,0.7754699047531842,0.9151699825915652,0.9769369617609701,0.9994215885726433,0.9999969421705933,0.9999999969698404,0.9999999999995003,1.0,1.0,1.0
bayesian | a=1000 | b=1000 | critical_value=0.09277343750081445,5.798869208058889e-06,0.0024791980147273987,0.04950657702841479,0.14624606606362475,0.32698210587406107,0.5643345221172562,0.7814381828353633,0.9187138477050508,0.9783054865003988,0.9994789860086237,0.9999973788421133,0.9999999975398115,0.9999999999996163,0.9999999999999999,1.0,1.0
