,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,32,2.3283064365386963e-10,7.994668139825845e-12,6.305500958147881e-11,2.3283064365386963e-10,4.387787990507508e-10,8.167835760036924e-10,1.5025461748906734e-09,2.732752588441427e-09,4.91593422958455e-09,8.750177526024862e-09,2.6896501511435763e-08,7.958661109946394e-08,2.272657884496752e-07,6.277101735386684e-07,1.6803739386732831e-06,4.368025917771589e-06,1.1044276742439186e-05
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,35,9.313225746154785e-10,2.849299725033931e-11,2.4174382681401e-10,9.313225746154785e-10,1.7895014131270123e-09,3.39238316469348e-09,6.3478609167229255e-09,1.172993603850173e-08,2.1413809504070304e-08,3.863630386403246e-08,1.2160489297752755e-07,3.667351039463297e-07,1.0623093840134703e-06,2.961908203178173e-06,7.963843258024573e-06,2.0682497888026444e-05,5.195227779643393e-05
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,37,4.307366907596588e-09,1.3046231115999116e-10,1.116276294696373e-09,4.307366907596588e-09,8.273133458098147e-09,1.5664668501288612e-08,2.9253164855580085e-08,5.390374807133086e-08,9.804848026676191e-08,1.7611972753380557e-07,5.480246106925258e-07,1.6283038615217033e-06,4.630181681161112e-06,1.2624837525226643e-05,3.30610989013632e-05,8.325946349803926e-05,0.00020183459923914587
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,39,1.4057150110602379e-08,4.215078603200877e-10,3.6371540001203143e-09,1.4057150110602379e-08,2.698868304646825e-08,5.104006236692297e-08,9.5124413663475e-08,1.747897503541534e-07,3.1678271492674013e-07,5.664924356073308e-07,1.7427004882310743e-06,5.101431989935023e-06,1.4240286442470069e-05,3.7971143764521656e-05,9.684685990929816e-05,0.00023650368165445195,0.0005532995513736911
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,41,3.706009010784328e-08,1.1001453331650946e-09,9.573603804023522e-09,3.706009010784328e-08,7.11241564981093e-08,1.343460670671101e-07,2.4988195790441426e-07,4.5786424804913845e-07,8.268102644381767e-07,1.4719870807385661e-06,4.4768157072581625e-06,1.291137582148275e-05,3.538043685953692e-05,9.22582757436062e-05,0.0002291804545025538,0.0005427076913985768,0.0012253179412703894
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,43,8.398001227760687e-08,2.468054344561223e-09,2.165955280958566e-08,8.398001227760687e-08,1.6110641705287353e-07,3.039477916536789e-07,5.642064956751405e-07,1.0309029420156024e-06,1.8548573572581145e-06,3.2875635449761737e-06,9.88498363656849e-06,2.8087508610462422e-05,7.555582140367712e-05,0.00019267140420639334,0.00046615450228615666,0.0010704202632674856,0.0023323705090848765
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,45,1.6976036931737326e-07,4.9391281045142545e-09,4.371338477749382e-08,1.6976036931737326e-07,3.255363308828788e-07,6.134284897584161e-07,1.1364024943283195e-06,2.0705691518770282e-06,3.7119839452835564e-06,6.5499084295067245e-06,1.947034323512899e-05,5.45060649239853e-05,0.0001439340634867265,0.00035893855178906675,0.0008458105631185796,0.0018833610380017526,0.003960383159585844
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,47,3.137574253742059e-07,9.037393371952969e-09,8.066343445612187e-08,3.137574253742059e-07,6.014276811349482e-07,1.131947320689329e-06,2.092780106705431e-06,3.8024107009924804e-06,6.792020452605899e-06,1.1931460957510621e-05,3.50645753809812e-05,9.6710530024958e-05,0.0002507012879285279,0.0006113927346028346,0.0014031808525468586,0.003029773518180373,0.006148571000762273
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,50,2.6975621025826513e-07,6.9230637282854566e-09,6.647065429858716e-08,2.6975621025826513e-07,5.272144090251306e-07,1.0105122125511668e-06,1.900380745807659e-06,3.5080986774273197e-06,6.359226647690922e-06,1.1323737181275994e-05,3.407542551051235e-05,9.578636259728463e-05,0.00025187842370000534,0.0006200834616305048,0.001429380536007786,0.003083510240690528,0.006216686303430145
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,52,5.045450013341224e-07,1.2819231196690526e-08,1.2412606342417253e-07,5.045450013341224e-07,9.856936865049402e-07,1.8870117092963994e-06,3.5416268104924935e-06,6.519463225061622e-06,1.1775190844457852e-05,2.0874636998974686e-05,6.21022048093575e-05,0.00017199006904138062,0.00044397109941928843,0.0010688606050592551,0.0023997122255383124,0.005019873043414043,0.009767123866598653
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,54,8.169531271473573e-07,2.0549175744896008e-08,2.0066183814343955e-07,8.169531271473573e-07,1.5953848145464512e-06,3.050537717382167e-06,5.7139146265344566e-06,1.0488675621562551e-05,1.8875583284192825e-05,3.3313238839555065e-05,9.798092296273854e-05,0.0002673448580311155,0.0006774655403087504,0.0015950002972557208,0.0034877009499389437,0.007074713344027974,0.013284438824211426
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,56,1.2405174885099512e-06,3.089124079280974e-08,3.042111377064019e-07,1.2405174885099512e-06,2.4215723723962225e-06,4.6247336225324e-06,8.645163630196162e-06,1.5824791218492206e-05,2.837535653864669e-05,4.985667425515249e-05,0.0001449721411168364,0.0003897165239926292,0.0009694563030634177,0.0022320760426957948,0.004753656926056324,0.009350470872859956,0.016944480211460132
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,58,1.8028968547523228e-06,4.4446599235238025e-08,4.4141559497388963e-07,1.8028968547523228e-06,3.5179664261764755e-06,6.710568058017985e-06,1.2519152405025953e-05,2.285164989053583e-05,4.0826722004762426e-05,7.141541918616112e-05,0.00020530041074282452,0.0005437359438982675,0.0013277964583487103,0.0029896437621742397,0.006201241846459978,0.011828246153982659,0.020685952680032597
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,60,2.530850195137102e-06,6.176881789474562e-08,6.186539684423451e-07,2.530850195137102e-06,4.936435833424691e-06,9.405013340864943e-06,1.7510728063276863e-05,3.187312916801318e-05,5.673816220234537e-05,9.880712046079282e-05,0.00028081651919806993,0.0007327483252561072,0.0017565573822181347,0.0038677417320882404,0.00781370608774567,0.014452227671587556,0.02439216624103633
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,62,3.450686729977899e-06,8.337648440785366e-08,8.421539108812171e-07,3.450686729977899e-06,6.727889315240189e-06,1.2802744621264925e-05,2.3789045492628543e-05,4.317927836905884e-05,7.658602928511814e-05,0.00013277858373747064,0.00037307746873319644,0.0009591028066946856,0.0022570267870784567,0.004860030859215771,0.009562666490477859,0.017151131284112785,0.02793629137001978
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,65,2.2939798128556333e-06,4.9386169326603855e-08,5.366008215190157e-07,2.2939798128556333e-06,4.560256964209428e-06,8.837410983229479e-06,1.670323760374203e-05,3.080312486267031e-05,5.544488554147736e-05,9.743854887907817e-05,0.0002803356590247201,0.0007345167416958366,0.0017533868054675841,0.0038113209371162782,0.00753216530398077,0.013496918331994404,0.021840377036012115
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,67,3.5570030420167728e-06,7.581151586792415e-08,8.307121268484234e-07,3.5570030420167728e-06,7.068222424646897e-06,1.3681202449392857e-05,2.580649496355441e-05,4.74570790263598e-05,8.511210481268565e-05,0.00014891078298314288,0.0004235554401211611,0.001093371065945475,0.0025621683160293174,0.005446438844963366,0.01048328351922807,0.018215795718422658,0.028446842113101455
bayesian | a=100 | b=100 | critical_value=0.016601562500966796,69,4.837904397371905e-06,1.020806485234542e-07,1.1280495278387077e-06,4.837904397371905e-06,9.609692708241668e-06,1.857812527891433e-05,3.49732334540622e-05,6.413360197362598e-05,0.0001146039458122902,0.00019961808610362853,0.0005613330132458298,0.0014276174747103302,0.0032840970232618726,0.0068269723351017,0.012798327541168986,0.021564533863475566,0.03250022695418371
