legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.006713867188486572,499.11361471837455,494.9175442150718,483.96933413326735,472.16104455944196,453.2821103390667,425.42976038941146,388.17004414620936,343.4390106151065,295.36250292136975,207.66146930647773,146.75366737226483,109.6229027077614,86.94887665087165,72.67092128960097,63.550253009220455,57.76776953253936
max_sprt | min_stop=50 | alpha=0.0527060546875,499.057785573153,494.67383819713234,483.52551778636945,471.67756244836005,452.86616198162614,425.1951077552634,388.152773311018,343.53632274684844,295.36555057130266,207.00914980280444,145.63372026698744,108.52437516459518,86.07575060329944,72.04670042371936,63.14481134118051,57.53194530510786
bravo    | p=0.7 | min_stop=50 | alpha=0.21533832645416257,496.73302683998526,489.0842666562124,477.6629689621382,468.8032166036688,457.07685375355135,441.7905314740077,422.1855284228915,397.5226185603205,367.2674251988592,290.83294877057125,204.85192821959114,133.28029880673338,89.9184421138084,68.71185941577775,58.815400696046645,54.06294429779789
bravo    | p=0.55 | min_stop=50 | alpha=0.09660742187499999,499.83766041196634,497.5515930193499,488.0505715616737,476.21145686010766,456.4358636795233,427.0496628973596,388.4325831648158,343.5744478646801,297.2384230243045,217.1450725862145,163.50997895927162,129.94409992283113,107.80938860337757,92.24157397092584,80.77889678826887,72.09687318697078
clip     | min_stop=50 | alpha=0.09465625,499.0577420338595,494.6709650420637,483.503059664329,471.62756460072546,452.7709842998602,425.0406575428827,387.93955290279683,343.286054889189,295.1154998927711,206.85296894983532,145.57942897850305,108.51339373343825,86.07445940654942,72.04661705282216,63.1448086121124,57.53194526338997
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.2110024948120117,496.7330268399373,489.084266531376,477.66295995362367,468.8031589777588,457.07654822082986,441.7891881332411,422.1806302361305,397.50781168115617,367.2303433257332,290.70132823615904,204.6357279652707,133.11903309716126,89.86518833345177,68.70433071867153,58.81496499693826,54.062934585453775
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.08294921875,499.87290717562365,497.82027364031967,488.74814597509805,477.19064005301414,457.7067114265868,428.61912523966333,390.3427222361725,345.9106449578335,300.08319452113585,220.9485408922441,167.72765250230518,134.07205045502087,111.6324579854882,95.70725116595564,83.8943559001914,74.88501860951379
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.187508125,498.30615913073683,492.67804048064767,481.2040188379237,470.1550451071923,453.2598538669415,428.61873714264226,395.0870085475645,353.2881373741185,306.1161396317007,213.7545435369801,146.06468883435096,105.47048696064856,82.09953459720828,68.35057066566289,60.1736538295495,55.377342838565
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.00781250000984375,499.0577443963901,494.67142687846155,483.50869966654864,471.64219114542715,452.80212791824334,425.0951411902965,388.01788682069986,343.37859801490436,295.2052781925562,206.89951857398552,145.59017576351062,108.51446961807841,86.07450431339191,72.04661779279762,63.14480861658957,57.531945263399045
