,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.90046058460233,243.0,354.0,519.0,723.0,389.5968931838408,0.0034745820283205446,723.0,723.0,723.0,723.0,721.6675190993734
1,0.9010215237368869,159.0,246.0,386.0,568.0,282.87783118647405,0.015649344008538398,568.0,568.0,568.0,568.0,562.9472835587377
2,0.9005261747674285,129.0,206.0,332.0,501.0,240.2346283776324,0.02826501381920497,501.0,501.0,501.0,501.0,492.69230413309924
3,0.900952482163579,110.0,179.0,294.0,460.0,213.50011895702886,0.041062885877737064,460.0,460.0,460.0,460.0,448.627757207062
4,0.900161031410371,97.0,160.0,269.0,425.0,193.42668957175448,0.05395230334743344,425.0,425.0,425.0,425.0,410.9753926514661
5,0.9002596453002923,87.0,143.0,250.0,400.0,177.95505353904167,0.06688583058425139,400.0,400.0,400.0,400.0,383.35452160514046
6,0.9013362881380028,79.0,131.0,231.0,379.0,165.17253143737474,0.07997238314873675,379.0,379.0,379.0,379.0,359.8860978362021
7,0.9000923598535175,72.0,122.0,217.0,359.0,154.06534209747582,0.09294588938143634,359.0,359.0,359.0,359.0,337.6953525338142
8,0.9008986065590555,64.0,114.0,203.0,343.0,144.58286713469784,0.1061356069552772,343.0,343.0,343.0,343.0,319.4904061439466
9,0.90134566096012,59.0,105.0,192.0,329.0,136.22016878835203,0.11930668280710609,329.0,329.0,329.0,329.0,303.3334436224288
10,0.9001005910238309,54.0,98.0,182.0,313.0,128.5015746840964,0.13208245331034407,313.0,313.0,313.0,313.0,285.798792141282
11,0.9015274812191937,51.0,93.0,173.0,301.0,121.63876792097172,0.14557419751074605,301.0,301.0,301.0,301.0,271.9071355856348
12,0.901352765126577,46.0,86.0,164.0,290.0,115.48048137218396,0.15856498158733381,290.0,290.0,290.0,290.0,259.18452326695854
13,0.9010431567283944,44.0,81.0,155.0,279.0,109.70198810083562,0.17163451043498498,279.0,279.0,279.0,279.0,246.63848516319504
14,0.9003922394357823,41.0,76.0,148.0,267.0,104.23845211932597,0.18446352702624222,267.0,267.0,267.0,267.0,233.5597414564766
15,0.9007295750701502,38.0,71.0,141.0,258.0,99.21108646100932,0.1980226203155323,258.0,258.0,258.0,258.0,222.97796843336238
16,0.9008820991690913,36.0,66.0,136.0,249.0,94.45486813660031,0.21161254201060808,249.0,249.0,249.0,249.0,212.56512493128685
17,0.9004161332912657,33.0,64.0,129.0,240.0,90.1914715192376,0.22419298757002964,240.0,240.0,240.0,240.0,202.60148266207702
18,0.9000888794038456,33.0,61.0,122.0,231.0,85.92043699777906,0.23758974700605492,231.0,231.0,231.0,231.0,192.58395991312506
19,0.9008236177351931,30.0,56.0,117.0,224.0,82.19966187714945,0.25064871800974925,222.0,224.0,224.0,224.0,184.44791496161486
