,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9001274443421442,253.0,629.0,1354.0,2244.0,862.731133498331,0.32892726383439697,1076.0,2244.0,2244.0,2244.0,1727.5114231778925
1,0.9000634728404306,322.0,789.0,1602.0,2533.0,1020.0136473004551,0.2758586710455887,1952.0,2533.0,2533.0,2533.0,2051.096487018223
2,0.900229585060765,442.0,1030.0,1946.0,2913.0,1247.3359400365316,0.21243040437892488,2913.0,2913.0,2913.0,2913.0,2494.365454942247
3,0.9000283542472154,477.0,1097.0,2031.0,3004.0,1306.6996965685003,0.1979821368538902,3004.0,3004.0,3004.0,3004.0,2603.5678839952056
4,0.9000145322259099,496.0,1128.0,2079.0,3052.0,1337.3243314769957,0.19095190356561845,3052.0,3052.0,3052.0,3052.0,2660.458103991405
5,0.9000965534008216,515.0,1166.0,2125.0,3099.0,1369.5067981171778,0.18374566657973485,3099.0,3099.0,3099.0,3099.0,2717.5025247551625
6,0.9002123973611422,536.0,1204.0,2174.0,3153.0,1404.465826138949,0.17623612934672703,3153.0,3153.0,3153.0,3153.0,2781.7358404188167
7,0.9000976789238325,562.0,1245.0,2226.0,3203.0,1440.569600519574,0.16864484576687816,3203.0,3203.0,3203.0,3203.0,2843.2441430955896
8,0.90018968122212,585.0,1289.0,2282.0,3258.0,1479.50098670226,0.16082378259424648,3258.0,3258.0,3258.0,3258.0,2910.1501297399477
9,0.9001939049599104,615.0,1337.0,2340.0,3318.0,1522.0551148095697,0.15259943280741162,3318.0,3318.0,3318.0,3318.0,2983.093725777749
10,0.9001832875777307,647.0,1390.0,2402.0,3380.0,1567.3509124843351,0.1442498021858762,3380.0,3380.0,3380.0,3380.0,3058.704521653188
11,0.900102662661034,681.0,1448.0,2471.0,3444.0,1616.0460725962648,0.1356951972475651,3444.0,3444.0,3444.0,3444.0,3137.2243821212514
12,0.9002175155045773,722.0,1511.0,2543.0,3521.0,1670.7299233890487,0.12671121970128402,3521.0,3521.0,3521.0,3521.0,3229.2086879183075
13,0.9000251330590675,766.0,1577.0,2624.0,3593.0,1729.4438295528798,0.11745829276774758,3593.0,3593.0,3593.0,3593.0,3318.336561714799
14,0.9001750439456686,819.0,1657.0,2711.0,3680.0,1795.9550105744263,0.1078165809354109,3680.0,3680.0,3680.0,3680.0,3423.016630724045
15,0.9000981257401979,878.0,1744.0,2804.0,3771.0,1870.520726092631,0.09773405137710703,3771.0,3771.0,3771.0,3771.0,3533.64984648773
16,0.9000971745886955,950.0,1844.0,2916.0,3871.0,1955.5369988888838,0.08724402847964317,3871.0,3871.0,3871.0,3871.0,3654.9369503330686
17,0.9000252634300254,1037.0,1963.0,3038.0,3986.0,2055.7219807286947,0.07608379734613344,3986.0,3986.0,3986.0,3986.0,3793.43414337934
18,0.9001039700466802,1147.0,2105.0,3186.0,4127.0,2177.5624303006957,0.06421410423359925,4127.0,4127.0,4127.0,4127.0,3960.0950481537907
19,0.900206111302546,1292.0,2286.0,3370.0,4295.0,2331.276327327747,0.05149254771210151,4295.0,4295.0,4295.0,4295.0,4157.207782151143
20,0.9000200798871711,1498.0,2529.0,3606.0,4506.0,2541.117875619835,0.0375442442162845,4506.0,4506.0,4506.0,4506.0,4402.173600437132
21,0.9001158818963761,1853.0,2918.0,3975.0,4838.0,2882.050555674227,0.021734992863406997,4838.0,4838.0,4838.0,4838.0,4774.902780665517
22,0.9000541114248688,3384.0,4394.0,5279.0,5941.0,4234.616208804942,0.0013821643316274338,5941.0,5941.0,5941.0,5941.0,5936.505093283038
