,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9001451804382838,90.0,326.0,967.0,1881.0,598.4489566404653,0.44846366255875675,220.0,1881.0,1881.0,1881.0,1209.0965903445676
1,0.9000765328301864,126.0,458.0,1224.0,2207.0,747.5717946231223,0.38484535705057094,433.0,2207.0,2207.0,2207.0,1538.5526954542704
2,0.9000152019450436,201.0,681.0,1600.0,2627.0,969.5378463298217,0.30485493793815727,1229.0,2627.0,2627.0,2627.0,2007.3560052172554
3,0.9000997457349763,227.0,748.0,1701.0,2735.0,1030.9506038594423,0.28531181485465135,1660.0,2735.0,2735.0,2735.0,2134.3367695856823
4,0.9002135771123634,240.0,782.0,1749.0,2788.0,1061.758802222865,0.2760433261745817,1923.0,2788.0,2788.0,2788.0,2196.8061960454656
5,0.9000248662649715,253.0,815.0,1796.0,2840.0,1092.0421801586563,0.26748818094144394,2204.0,2840.0,2840.0,2840.0,2256.642357865381
6,0.9001475896056853,270.0,857.0,1854.0,2895.0,1128.7420660143605,0.25659339127855274,2635.0,2895.0,2895.0,2895.0,2327.1969711604297
7,0.900054097637886,288.0,899.0,1912.0,2955.0,1165.6477888682646,0.24644972611402519,2955.0,2955.0,2955.0,2955.0,2399.488931776983
8,0.900156916743064,309.0,945.0,1972.0,3019.0,1205.7013072758969,0.23592499372690084,3019.0,3019.0,3019.0,3019.0,2477.0242293297206
9,0.9001408509851138,333.0,995.0,2038.0,3085.0,1249.6985383112806,0.2244744971785799,3085.0,3085.0,3085.0,3085.0,2560.0198060436023
10,0.9000775716998294,359.0,1052.0,2111.0,3153.0,1296.6357039526893,0.2127819589868137,3153.0,3153.0,3153.0,3153.0,2646.3374668942984
11,0.9000951313289095,389.0,1108.0,2183.0,3230.0,1346.7940191439668,0.20135465639998526,3230.0,3230.0,3230.0,3230.0,2739.7837364011557
12,0.9001219999747682,421.0,1175.0,2266.0,3308.0,1402.4464937522862,0.18883955363500526,3308.0,3308.0,3308.0,3308.0,2839.0061744693726
13,0.9001449154760899,462.0,1250.0,2353.0,3395.0,1464.3935721262949,0.1758607359894303,3395.0,3395.0,3395.0,3395.0,2948.4307648775416
14,0.9000032066482895,509.0,1334.0,2448.0,3486.0,1533.2129994044358,0.16226552245738776,3486.0,3486.0,3486.0,3486.0,3064.6579405330235
15,0.9002024573146836,567.0,1430.0,2558.0,3589.0,1611.3292384978004,0.14791914389392466,3589.0,3589.0,3589.0,3589.0,3195.4713323851024
16,0.9000846559033674,635.0,1538.0,2678.0,3696.0,1701.48422960505,0.13244334880821862,3696.0,3696.0,3696.0,3696.0,3335.616730287363
17,0.9001885466013754,720.0,1665.0,2817.0,3829.0,1807.2619414705675,0.11638358025217836,3829.0,3829.0,3829.0,3829.0,3502.6646330227254
18,0.900173831685086,830.0,1824.0,2978.0,3973.0,1934.6344051184374,0.09910954017582028,3973.0,3973.0,3973.0,3973.0,3686.70712462041
19,0.900154600870787,978.0,2019.0,3179.0,4153.0,2097.15997540858,0.08024828933260465,4153.0,4153.0,4153.0,4153.0,3912.694926326551
20,0.9001051881717985,1197.0,2292.0,3440.0,4387.0,2321.010240388079,0.059193367875485264,4387.0,4387.0,4387.0,4387.0,4201.869487943423
21,0.9000215691248108,1582.0,2720.0,3833.0,4735.0,2684.3123729707104,0.03472345478191726,4735.0,4735.0,4735.0,4735.0,4620.043764259964
22,0.9000186947689088,3237.0,4295.0,5196.0,5889.0,4117.373138376437,0.0023113737585223047,5889.0,5889.0,5889.0,5889.0,5880.127595963595
