,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9087778084207968,1.0,1.0,3.0,5.0,1.905953792025325,0.687525004372519,1.0,3.0,5.0,5.0,2.7499749975108427
1,0.9220315207671743,1.0,1.0,3.0,8.0,2.2784217152933826,0.6836148449171762,1.0,3.0,8.0,8.0,3.8124312450201807
2,0.9065384643575547,1.0,1.0,4.0,12.0,3.1352804690371006,0.6198685880893532,1.0,4.0,12.0,12.0,5.812511765228406
3,0.9007056471715191,1.0,1.0,4.0,12.0,3.1962953186544403,0.611075421417578,1.0,4.0,12.0,12.0,5.859393794364383
4,0.9007056471715191,1.0,1.0,4.0,12.0,3.1962953186544403,0.611075421417578,1.0,4.0,12.0,12.0,5.859393794364383
5,0.9007056471715191,1.0,1.0,4.0,12.0,3.1962953186544403,0.611075421417578,1.0,4.0,12.0,12.0,5.859393794364383
6,0.9117503643932681,1.0,1.0,4.0,15.0,3.5352924960051024,0.6126873363346707,1.0,4.0,15.0,15.0,7.053022989985607
7,0.9117503643932681,1.0,1.0,4.0,15.0,3.5352924960051024,0.6126873363346707,1.0,4.0,15.0,15.0,7.053022989985607
8,0.9048041064375829,1.0,1.0,5.0,15.0,3.799106434935183,0.5929643877228465,1.0,5.0,15.0,15.0,7.354121115430603
9,0.915659437586485,2.0,5.0,10.0,25.0,7.62502869921024,0.4209062688414598,5.0,25.0,25.0,25.0,16.753044935066015
10,0.9079303732177018,2.0,5.0,11.0,26.0,7.911816774562293,0.4086924364210041,5.0,26.0,26.0,26.0,17.5229168892802
11,0.905951021583173,2.0,5.0,11.0,26.0,7.9748049224623125,0.40549233726602935,5.0,26.0,26.0,26.0,17.563166652386496
12,0.9004906566101207,2.0,5.0,11.0,26.0,8.13145148476487,0.3973897970856232,5.0,26.0,26.0,26.0,17.672847970693667
13,0.9096988309420864,2.0,5.0,11.0,29.0,8.481703247945374,0.39814265834206797,5.0,29.0,29.0,29.0,19.50877019157599
14,0.9082253052868323,2.0,6.0,14.0,32.0,9.677455867185778,0.36630473653272444,6.0,32.0,32.0,32.0,22.32000621731987
15,0.9003532398837706,2.0,6.0,14.0,32.0,10.043288431715894,0.35413397179635464,6.0,32.0,32.0,32.0,22.56260922322813
16,0.9015437576909169,3.0,9.0,20.0,37.0,13.146065899339435,0.25926638337411156,30.0,37.0,37.0,37.0,29.615568793482066
17,0.9058092767704218,3.0,9.0,20.0,40.0,13.738143282720223,0.25421692961441367,38.0,40.0,40.0,40.0,31.98557342359612
18,0.9085129873052817,3.0,10.0,23.0,46.0,16.095094858827636,0.21884821429547943,46.0,46.0,46.0,46.0,37.96589176636945
19,0.9108151551392404,7.0,13.0,29.0,51.0,19.08208442577458,0.1645773070728312,51.0,51.0,51.0,51.0,44.63151732733479
20,0.9046788827755782,8.0,17.0,35.0,58.0,22.358228537358517,0.13161400725375152,58.0,58.0,58.0,58.0,52.061907904347606
21,0.9055178493147389,9.0,24.0,45.0,69.0,29.029184390870494,0.07788068302266998,69.0,69.0,69.0,69.0,64.90754486049572
22,0.9012781224509445,36.0,61.0,91.0,120.0,63.65154430742619,0.004923331060927263,120.0,120.0,120.0,120.0,119.58330227954443
