,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9012598066407785,72.0,119.0,190.0,280.0,136.18195689798793,0.11886756173645295,280.0,280.0,280.0,280.0,263.3098877906481
1,0.9008932295924208,84.0,133.0,211.0,307.0,152.7696222328348,0.09408099727953359,307.0,307.0,307.0,307.0,292.82862601256375
2,0.901697585230186,97.0,157.0,246.0,351.0,176.7526667794955,0.06764851991852687,351.0,351.0,351.0,351.0,339.3642876981007
3,0.9012818793371528,102.0,164.0,253.0,360.0,182.7491504298813,0.06207542174838788,360.0,360.0,360.0,360.0,349.1212830725757
4,0.9018317785086288,105.0,167.0,258.0,367.0,186.03514395479723,0.059439317146413706,367.0,367.0,367.0,367.0,356.33523133349615
5,0.9013612176514821,107.0,169.0,263.0,372.0,189.279932717985,0.05673647244405004,372.0,372.0,372.0,372.0,361.701283378795
6,0.9008407034883821,107.0,174.0,267.0,376.0,192.83070276282746,0.053790560927967565,376.0,376.0,376.0,376.0,366.20866337833553
7,0.9008599518014911,112.0,179.0,272.0,383.0,196.6317484578883,0.05103877349666302,383.0,383.0,383.0,383.0,373.5167616592799
8,0.9008797243120215,112.0,181.0,279.0,390.0,200.70689634511595,0.04823979308321717,390.0,390.0,390.0,390.0,380.88012009578017
9,0.9002301779024665,117.0,186.0,284.0,397.0,205.30908333614735,0.04512928470383058,397.0,397.0,397.0,397.0,388.33950432552746
10,0.9014675643110795,120.0,191.0,291.0,406.0,210.27503307442208,0.04233561954343525,406.0,406.0,406.0,406.0,397.7135363534907
11,0.9005130752199253,122.0,196.0,298.0,413.0,215.1879627179746,0.039357589854928765,413.0,413.0,413.0,413.0,405.1832744745362
12,0.90101083753163,127.0,203.0,305.0,422.0,220.9799838387251,0.03636020798676634,422.0,422.0,422.0,422.0,414.66260895164
13,0.9010100673324178,132.0,208.0,314.0,434.0,227.42106141911708,0.03329280235462935,434.0,434.0,434.0,434.0,427.066052832026
14,0.9000093025703078,137.0,215.0,321.0,443.0,234.3648165334157,0.03005741130849636,443.0,443.0,443.0,443.0,436.6509687766051
15,0.9002264023142252,142.0,222.0,333.0,457.0,242.60678946211038,0.026848629290207166,457.0,457.0,457.0,457.0,451.14592573502165
16,0.9013437443642759,150.0,234.0,345.0,473.0,251.93176360287134,0.023677007921012024,473.0,473.0,473.0,473.0,467.66259268147786
17,0.9011492300890219,157.0,244.0,361.0,489.0,262.9091997785075,0.02028133092555229,489.0,489.0,489.0,489.0,484.30579292132575
18,0.90078132221871,167.0,258.0,377.0,510.0,276.5846570230379,0.016746337867134857,510.0,510.0,510.0,510.0,505.97362625329083
19,0.9012144949731555,182.0,275.0,401.0,538.0,294.29716423688797,0.013105199002249506,538.0,538.0,538.0,538.0,534.6875419380945
20,0.9003630695853736,199.0,301.0,431.0,573.0,318.86107610903804,0.009251794233819503,573.0,573.0,573.0,573.0,570.5318139502298
21,0.9008868946030251,231.0,344.0,485.0,635.0,361.07309817389455,0.005119317221236264,635.0,635.0,635.0,635.0,633.5017227718382
22,0.9012388828641809,397.0,549.0,729.0,909.0,563.2298526041394,0.0002842765361177501,909.0,909.0,909.0,909.0,908.8856481341378
