,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9149291416682611,3.0,8.0,13.0,27.0,10.132880080648922,0.32952565426322655,13.0,27.0,27.0,27.0,21.055033679796214
1,0.911742018605305,3.0,9.0,16.0,30.0,11.235806419469652,0.29838051923368725,16.0,30.0,30.0,30.0,23.803528599103455
2,0.9033470494104185,7.0,12.0,22.0,36.0,15.069333879435527,0.20817590404102382,36.0,36.0,36.0,36.0,31.183416361117008
3,0.9063686231044065,7.0,13.0,25.0,39.0,16.02517925870356,0.19565958871504827,39.0,39.0,39.0,39.0,33.964406226831485
4,0.9031955760438094,7.0,13.0,25.0,39.0,16.14655506814021,0.19180037751635698,39.0,39.0,39.0,39.0,34.01814918132367
5,0.9031955760438094,7.0,13.0,25.0,39.0,16.14655506814021,0.19180037751635698,39.0,39.0,39.0,39.0,34.01814918132367
6,0.9077069338072625,7.0,13.0,25.0,42.0,16.87695286054516,0.18511207171091107,42.0,42.0,42.0,42.0,36.67423397716265
7,0.9049327253998138,7.0,13.0,26.0,42.0,17.01912168541534,0.18172960759576542,42.0,42.0,42.0,42.0,36.73508982012461
8,0.9020194605598584,8.0,13.0,26.0,42.0,17.57499876780879,0.1715944137284058,42.0,42.0,42.0,42.0,37.13427167634614
9,0.9017603862642855,8.0,16.0,28.0,45.0,19.707226048984662,0.13987461790416936,45.0,45.0,45.0,45.0,41.049116316091414
10,0.9068390446828782,8.0,16.0,31.0,48.0,20.54614681665654,0.1333608866854939,48.0,48.0,48.0,48.0,43.89783237688022
11,0.9024846068715567,8.0,16.0,31.0,48.0,20.78895176365817,0.12918795012579343,48.0,48.0,48.0,48.0,43.98943844892184
12,0.9077690322511826,8.0,17.0,32.0,51.0,21.597822140718314,0.12407164171269129,51.0,51.0,51.0,51.0,46.821103069814505
13,0.9028535544586279,8.0,17.0,32.0,51.0,21.882764824231348,0.119861985188574,51.0,51.0,51.0,51.0,46.91152883563619
14,0.9053146102363642,9.0,20.0,35.0,54.0,23.52515059835564,0.10589738641477962,54.0,54.0,54.0,54.0,50.23201114561853
15,0.911652363119177,9.0,20.0,37.0,56.0,24.523854421781856,0.10001723189753121,56.0,56.0,56.0,56.0,52.31309129121939
16,0.9098636349246828,12.0,23.0,38.0,59.0,26.569494313948056,0.0816149505028661,59.0,59.0,59.0,59.0,55.95135832907951
17,0.9114497655455299,12.0,23.0,41.0,62.0,27.5482707788328,0.07691787914474543,62.0,62.0,62.0,62.0,58.88774065284275
18,0.9083333190695113,13.0,26.0,44.0,65.0,30.10019271733458,0.06203086818896171,65.0,65.0,65.0,65.0,62.420325080047604
19,0.901574277214336,16.0,27.0,47.0,69.0,32.55216509363257,0.04922867785910943,69.0,69.0,69.0,69.0,66.8424192640598
20,0.9002697750246721,17.0,33.0,53.0,75.0,36.340245519681474,0.03657418422161381,75.0,75.0,75.0,75.0,73.2470226953783
21,0.9057267485853223,21.0,40.0,63.0,86.0,43.23016892401429,0.021365773656002937,86.0,86.0,86.0,86.0,84.8381382259479
22,0.9027235341014099,50.0,74.0,104.0,135.0,77.36886406774843,0.0013224089566442135,135.0,135.0,135.0,135.0,134.89231693514685
