,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9008659906773444,799.0,923.0,1068.0,1215.0,931.5075441379449,2.117616327666734e-06,1215.0,1215.0,1215.0,1215.0,1214.9997177845435
1,0.9014882894112732,567.0,673.0,800.0,930.0,681.840783798831,8.507087258898708e-05,930.0,930.0,930.0,930.0,929.9888905804546
2,0.9008836880241664,475.0,573.0,689.0,814.0,582.2872701583977,0.00034543011483518355,814.0,814.0,814.0,814.0,813.9550427927161
3,0.9006806421455066,417.0,509.0,621.0,737.0,518.7656659961424,0.0008291349956045954,737.0,737.0,737.0,737.0,736.8948611704463
4,0.9014012063249714,373.0,461.0,567.0,684.0,472.6376848617564,0.0015686589385638051,684.0,684.0,684.0,684.0,683.7997359615284
5,0.9004464241003394,342.0,425.0,527.0,638.0,435.7415599261533,0.0025657441951541285,638.0,638.0,638.0,638.0,637.6780316946712
6,0.9008153193016182,315.0,394.0,492.0,601.0,405.3654617136753,0.0038651164916274137,601.0,601.0,601.0,601.0,600.5204596627749
7,0.9001017057897523,293.0,368.0,464.0,568.0,379.30189666553713,0.0054243605691575575,568.0,568.0,568.0,568.0,567.3345427191638
8,0.9011591854991385,273.0,345.0,438.0,540.0,356.70338031431663,0.007378339080724364,540.0,540.0,540.0,540.0,539.1102451470284
9,0.901635503959971,256.0,325.0,415.0,517.0,336.87447537026526,0.009598470887057552,517.0,517.0,517.0,517.0,515.8330758944314
10,0.9011543499981614,239.0,306.0,394.0,494.0,318.9068811996452,0.012111359015259972,494.0,494.0,494.0,494.0,492.5423557403858
11,0.9019941137403095,224.0,292.0,375.0,473.0,302.56347274338094,0.01508170182347246,473.0,473.0,473.0,473.0,471.2184194673635
12,0.9009848355405463,212.0,275.0,359.0,455.0,287.7861892459213,0.018172345159014495,455.0,455.0,455.0,455.0,452.83778991025616
13,0.9007008162228559,200.0,261.0,345.0,437.0,273.9275772568167,0.02177291512435795,437.0,437.0,437.0,437.0,434.4402695567881
14,0.9001570766470268,190.0,249.0,329.0,418.0,260.98185888725266,0.025627996346215574,418.0,418.0,418.0,418.0,415.077953277188
15,0.901795826637663,180.0,237.0,315.0,404.0,249.25942649713915,0.03011448661197934,404.0,404.0,404.0,404.0,400.58440516639934
16,0.9010244821027055,168.0,225.0,303.0,391.0,238.2562852643546,0.03459887861497963,391.0,391.0,391.0,391.0,387.0380653088505
17,0.900554951848485,158.0,216.0,289.0,377.0,227.7372092467274,0.03946870246025739,377.0,377.0,377.0,377.0,372.51262072430524
18,0.9005991169260512,153.0,206.0,277.0,363.0,217.80111994169687,0.04482822172710125,363.0,363.0,363.0,363.0,358.00042924657606
19,0.9013140366298551,143.0,194.0,268.0,352.0,208.62499192109615,0.05077359077458898,352.0,352.0,352.0,352.0,346.3472127090733
