legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.0634375,14.0,16.0,16.0,16.0,19.0,19.0,21.0,21.0,24.0,26.0,34.0,31.0,26.0,21.0,19.0,16.0
bravo    | p=0.55 | alpha=0.125875,75.0,96.0,121.0,142.0,170.0,214.0,222.0,174.0,144.0,109.0,88.0,75.0,64.0,56.0,52.0,45.0
bravo    | p=0.52 | alpha=0.3063583984375,116.0,161.0,216.0,265.0,343.0,345.0,265.0,216.0,186.0,145.0,118.0,100.0,88.0,78.0,69.0,63.0
