legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.0634375,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,527.0,177.0,104.0,72.0,54.0,44.0
bravo    | p=0.55 | alpha=0.125875,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,669.0,464.0,351.0,231.0,170.0,134.0,111.0,94.0,81.0,71.0
bravo    | p=0.52 | alpha=0.3063583984375,1000.0,1000.0,1000.0,1000.0,1000.0,753.0,553.0,433.0,351.0,253.0,198.0,159.0,135.0,116.0,102.0,90.0
