legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.0634375,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,734.0,419.0,261.0,177.0,130.0
bravo    | p=0.55 | alpha=0.125875,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,963.0,822.0,679.0,464.0,336.0,256.0,201.0,165.0,138.0,119.0
bravo    | p=0.52 | alpha=0.3063583984375,1000.0,1000.0,1000.0,1000.0,1000.0,963.0,841.0,710.0,600.0,439.0,335.0,265.0,218.0,184.0,157.0,137.0
