,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.05,8,0.003884403449743898,0.0016700243659960269,0.002800858121098063,0.003884403449743898,0.004552199314161212,0.005318369338923207,0.0061950828075274,0.0071957385289626976,0.008335062278188452,0.009629209917355148,0.012754410979760362,0.016733487818063896,0.021759101343927143,0.02805885914425407,0.03590021361299113,0.04559585797166823,0.05750965283908036
clip     | alpha=0.05,11,0.003878943021101597,0.0014847736824476073,0.002679985869683796,0.003878943021101597,0.004635481578039579,0.005515938822288449,0.006536473237908015,0.007714703833229616,0.009069746487745726,0.0106222343954568,0.014409648160826053,0.01927177713046434,0.025424963669656395,0.03310240102497111,0.04254621768075062,0.053995342838886504,0.06766800670814889
clip     | alpha=0.05,14,0.0031465739267908304,0.0010721885190986351,0.002082988508769227,0.0031465739267908304,0.0038345473222164595,0.004647458740978166,0.005602783757347423,0.006719475137636986,0.00801791113042926,0.009519800935312966,0.013226509240278012,0.0180329052902548,0.024137691545678984,0.031729987501868714,0.040968319308040145,0.05195293334010452,0.06469123655280691
clip     | alpha=0.05,17,0.002416059910724502,0.0007327656648358544,0.0015323710074092488,0.002416059910724502,0.0030025397417015828,0.0037066073841921197,0.004546090098831411,0.005540302409929567,0.006709913948731703,0.008076746600698827,0.011493329577900292,0.015974532807842508,0.021694868727438466,0.028794605233937925,0.03734809981526131,0.04732565255552702,0.05855134203584441
clip     | alpha=0.05,20,0.0018253510553134938,0.0004926809155640632,0.0011091424853686453,0.0018253510553134938,0.0023133566281220404,0.0029088835179108975,0.0036296921827022655,0.004495079805707401,0.005525684559128273,0.006743191111690982,0.009828315232038892,0.013926212302539853,0.019189695784668077,0.025716215495585133,0.03350780106794892,0.04242675305531706,0.05215326013928246
clip     | alpha=0.05,23,0.0013749074727700135,0.00033021161379315775,0.0008003436467021024,0.0013749074727700135,0.0017770310697154239,0.0022760627920016094,0.0028894728140522706,0.003636358172355272,0.004537202492292268,0.005613508964427732,0.008380393925300489,0.01210597575598448,0.016925772378752944,0.022902203298469117,0.02997781579174258,0.037927936437446776,0.046323232249053686
clip     | alpha=0.05,26,0.0010377092922952086,0.00022173364429614644,0.0005786529325167072,0.0010377092922952086,0.001367832356713252,0.0017845846015548115,0.0023050021492870697,0.0029478682723998364,0.0037334474632225766,0.004683065170055931,0.007161250034142775,0.01054667241718353,0.01496184616155928,0.020441309068556745,0.02687928042142467,0.03398144306583971,0.04123594766077433
clip     | alpha=0.05,29,0.000786321463189665,0.0001494618664093352,0.00042000967735800605,0.000786321463189665,0.0010570686497061198,0.0014048569465550005,0.001846184261717413,0.0023994337420548593,0.0030845999514161468,0.003922834040209771,0.006144682324114042,0.0092262909504677,0.013280833524093774,0.018320974029719064,0.02420171109457479,0.030572770392077946,0.0368603977841959
clip     | alpha=0.05,31,0.0012008131649810206,0.00022579957761201762,0.0006402143346134313,0.0012008131649810206,0.0016138213596731006,0.002142443831055026,0.002810117138993696,0.0036422950121271763,0.004665779566722239,0.005907755839703845,0.009149791186880748,0.013536639647291668,0.01912917728602652,0.025806818735623804,0.033201959042269615,0.04066885502072141,0.04731524932355084
clip     | alpha=0.05,34,0.0007689565446533487,0.00012859900985240662,0.00039267900441955267,0.0007689565446533487,0.0010540018643905033,0.001425386264200045,0.0019022508248531668,0.00250568160529089,0.003258160592807829,0.004182732603281874,0.00663595265368242,0.010009528848768297,0.014352677406368307,0.01955112972672835,0.02526888475725476,0.030927169862760163,0.03574835701923023
clip     | alpha=0.05,36,0.0011119422840667574,0.00018395355819113046,0.0005667613489942364,0.0011119422840667574,0.0015237090888573135,0.002058357925771353,0.0027417636839106078,0.003601689563663703,0.004666726690322812,0.005964815072300158,0.009356785589391068,0.013906037072147081,0.019574969307215376,0.026076103130671394,0.03282256399969166,0.03895073467589769,0.04344302479310963
