legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=1e-12,0.011081541406167348,0.17362098843176524,0.4821676772234889,0.6564399889600506,0.8024799418153382,0.9029927926654191,0.9597580000923849,0.9860275353458545,0.9959706096083165,0.9998131000476066,0.9999961839515915,0.9999999674419243,0.9999999998905124,0.9999999999998647,1.0000000000000002,0.9999999999999992
bayesian | a=500 | b=500 | critical_value=1e-12,0.011081541406156453,0.17362098843167775,0.48216767722336057,0.6564399889599354,0.8024799418152537,0.902992792665368,0.95975800009236,0.986027535345845,0.9959706096083135,0.9998131000476063,0.9999961839515918,0.9999999674419243,0.9999999998905125,0.9999999999998646,0.9999999999999997,0.9999999999999998
bayesian | a=1000 | b=1000 | critical_value=1e-12,0.01108154140615589,0.17362098843167315,0.482167677223354,0.6564399889599297,0.8024799418152492,0.9029927926653655,0.9597580000923586,0.9860275353458442,0.9959706096083133,0.9998131000476062,0.9999961839515921,0.9999999674419245,0.9999999998905122,0.9999999999998649,1.000000000000001,1.0000000000000007
