legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | critical_value=0.006591796884868165,16.675308305729274,25.363543161666936,39.31750753561428,52.11973312523797,72.2424715552718,104.29279972871814,154.99889929547055,232.65048997965587,264.24474616557484,169.2924964853685,117.1330220950912,85.72885544309197,65.45010564896981,51.62608493321541,41.79172617842086,34.54931907254488
