,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,50,0.0075473994013145205,0.0008464776641225875,0.003336721410804136,0.0075473994013145205,0.011037369701937088,0.015851174133687897,0.022363950350022782,0.03100832454510474,0.042266026005488275,0.056652495443432635,0.0968955725936242,0.1554711686577885,0.23449052944629326,0.33313263339517946,0.44680074664401614,0.5672926531318206,0.684242128595598
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,51,0.00432109711119169,0.0006013831835953198,0.002093140627873238,0.00432109711119169,0.006019511288928715,0.008217271085550917,0.01099465082144991,0.014420830870537667,0.018543904155582238,0.023379790051515446,0.035027342714272464,0.04847081837551239,0.06187168138800703,0.07269110424020922,0.07835098583643552,0.07713681949001006,0.06895978300987408
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,53,0.0030610758605984535,0.00042157098056740225,0.0014801854056089153,0.0030610758605984535,0.0042628063744185535,0.005812525359765598,0.007761915621084231,0.010152506413791347,0.013008343718187744,0.01632817863719473,0.024185337808389735,0.032972841225410915,0.04131561706721816,0.04746540296048935,0.04982299205562373,0.04755682184667595,0.04102183403920645
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,56,0.0014275398118742517,0.0001749503339391723,0.0006613137790807738,0.0014275398118742517,0.0020273368563458547,0.0028157259243900418,0.0038253746029753895,0.005084476452278818,0.006612323615592612,0.008414373656291383,0.012764942342371861,0.017740469012263897,0.022552301371530782,0.02615716790357027,0.02757821153772371,0.026299275602912252,0.02253522938362307
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,58,0.0017634848245144785,0.00021385733258663095,0.0008155008657825783,0.0017634848245144785,0.0025036022417675285,0.0034732330829436915,0.004709433429619346,0.006242190379345444,0.008088778177345046,0.010247709080217852,0.015369874648310473,0.021044798176046032,0.02626106849893991,0.02978376834417793,0.030579920671955516,0.028272845747526292,0.023374537970026216
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,61,0.0009688961231354143,0.00010454822286584204,0.00042923183050062104,0.0009688961231354143,0.0014027936573346223,0.001982274739221502,0.0027345371169024235,0.003683199699796964,0.004844343984649936,0.006222070671746603,0.009558019190940558,0.013341021756405502,0.016889906943486313,0.01933890562340801,0.01994387209342194,0.018421835834092577,0.015129170375547157
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,63,0.0012734407030207068,0.00013596606234709518,0.0005631479277478767,0.0012734407030207068,0.0018431167023324397,0.0026015266849055726,0.003581791637236388,0.004811033776834837,0.00630501878831191,0.008062363643176241,0.012244483178979589,0.01683786400409142,0.02092486029315702,0.02342763311585102,0.023527686114999394,0.021069189914854576,0.016694467180045865
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,66,0.0007285169670991985,6.920468648592756e-05,0.00030862428709398885,0.0007285169670991985,0.0010753344415439018,0.001546061326860341,0.002165657176815292,0.0029560112421603856,0.003932081589580406,0.005097518106689618,0.007929267227736413,0.011115553194693465,0.014014571709645937,0.015841033770246076,0.015979137241789718,0.014295777671124233,0.011252109187764993
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,68,0.0009795547556198088,9.207110754145645e-05,0.00041423224540617124,0.0009795547556198088,0.0014454123195646548,0.0020757812101071175,0.002902000899832226,0.003950127620991219,0.005235595138391245,0.006757377903605763,0.010391930798108347,0.014352143212482193,0.017762269509029767,0.01963166607193573,0.0192837751080994,0.016725588436702233,0.012700980892308
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,70,0.0011434811602631157,0.00010634586691198176,0.0004826903800461512,0.0011434811602631157,0.0016867516399531133,0.002419621473417962,0.0033761056494871467,0.0045827518147148315,0.006052281537286757,0.007776897672630424,0.011824047021676016,0.01608816274995568,0.01954419013611905,0.02112161799742224,0.020203288601054283,0.016987918449852705,0.012445673105235406
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,73,0.0006337042941217633,5.2428514258840515e-05,0.00025624393000291584,0.0006337042941217633,0.0009533383171793906,0.0013930245812573874,0.0019775402098810187,0.0027278480100062065,0.0036566798660204996,0.004763643701941525,0.007418271153827376,0.010289613696001718,0.012681921901658509,0.013836647767995355,0.013293516169384761,0.011166966080637176,0.00812647251171072
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16797707031250003,75,0.0008444507174360304,6.912554827220486e-05,0.00034084849067038154,0.0008444507174360304,0.0012699757316661357,0.0018535951619830125,0.0026262434473810986,0.0036126602652014864,0.0048253849798743104,0.006258341722219249,0.009635251885843158,0.013166682577311377,0.01592896050150524,0.01699330448187398,0.015897859863200862,0.012946501297710189,0.009089266019965857
