,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=500 | alpha=0.071171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.071171875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.071171875,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.071171875,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.071171875,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.071171875,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.071171875,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | n_total=500 | alpha=0.071171875,7,0.007487018424386116,0.009884841226145944,0.0147038152396337,0.01893203037636482,0.0241623150101786,0.034311050013195864,0.08086967926759393
clip     | n_total=500 | alpha=0.071171875,8,0.007487018424386116,0.009884841226145944,0.0147038152396337,0.01893203037636482,0.0241623150101786,0.034311050013195864,0.08086967926759393
clip     | n_total=500 | alpha=0.071171875,9,0.007487018424386116,0.009884841226145944,0.0147038152396337,0.01893203037636482,0.0241623150101786,0.034311050013195864,0.08086967926759393
clip     | n_total=500 | alpha=0.071171875,10,0.013956583355248426,0.018774938795986667,0.028618172062630565,0.0373552166569986,0.048226508640158636,0.06937345543562835,0.16450731191819323
clip     | n_total=500 | alpha=0.071171875,11,0.013956583355248426,0.018774938795986667,0.028618172062630565,0.0373552166569986,0.048226508640158636,0.06937345543562835,0.16450731191819323
clip     | n_total=500 | alpha=0.071171875,12,0.013956583355248426,0.018774938795986667,0.028618172062630565,0.0373552166569986,0.048226508640158636,0.06937345543562835,0.16450731191819323
clip     | n_total=500 | alpha=0.071171875,13,0.0187376984287525,0.02561633351010683,0.03989183781401976,0.052710109212002025,0.06875886830694572,0.10007906694280233,0.23864649312336172
clip     | n_total=500 | alpha=0.071171875,14,0.0187376984287525,0.02561633351010683,0.03989183781401976,0.052710109212002025,0.06875886830694572,0.10007906694280233,0.23864649312336172
clip     | n_total=500 | alpha=0.071171875,15,0.0187376984287525,0.02561633351010683,0.03989183781401976,0.052710109212002025,0.06875886830694572,0.10007906694280233,0.23864649312336172
clip     | n_total=500 | alpha=0.071171875,16,0.02216510448887387,0.030725881207478725,0.048762162517704266,0.0651423502020874,0.08578239364953597,0.1262170984660836,0.30253691033374397
clip     | n_total=500 | alpha=0.071171875,17,0.02216510448887387,0.030725881207478725,0.048762162517704266,0.0651423502020874,0.08578239364953597,0.1262170984660836,0.30253691033374397
clip     | n_total=500 | alpha=0.071171875,18,0.02216510448887387,0.030725881207478725,0.048762162517704266,0.0651423502020874,0.08578239364953597,0.1262170984660836,0.30253691033374397
clip     | n_total=500 | alpha=0.071171875,19,0.02461442407272088,0.03453202732193879,0.055727736083055535,0.07519188754464994,0.09987784190797871,0.14844432300482688,0.3575473137164434
clip     | n_total=500 | alpha=0.071171875,20,0.02461442407272088,0.03453202732193879,0.055727736083055535,0.07519188754464994,0.09987784190797871,0.14844432300482688,0.3575473137164434
clip     | n_total=500 | alpha=0.071171875,21,0.02461442407272088,0.03453202732193879,0.055727736083055535,0.07519188754464994,0.09987784190797871,0.14844432300482688,0.3575473137164434
clip     | n_total=500 | alpha=0.071171875,22,0.026372373744666028,0.037381047505286404,0.06122775805992442,0.08336310415949202,0.11162084944321443,0.16746866669288107,0.4052267503236553
clip     | n_total=500 | alpha=0.071171875,23,0.026372373744666028,0.037381047505286404,0.06122775805992442,0.08336310415949202,0.11162084944321443,0.16746866669288107,0.4052267503236553
clip     | n_total=500 | alpha=0.071171875,24,0.026372373744666028,0.037381047505286404,0.06122775805992442,0.08336310415949202,0.11162084944321443,0.16746866669288107,0.4052267503236553
clip     | n_total=500 | alpha=0.071171875,25,0.027641917289495548,0.039527969184865744,0.0656026880610004,0.09005860775269699,0.12148285116333758,0.18388828499607443,0.44690530097559167
clip     | n_total=500 | alpha=0.071171875,26,0.027641917289495548,0.039527969184865744,0.0656026880610004,0.09005860775269699,0.12148285116333758,0.18388828499607443,0.44690530097559167
clip     | n_total=500 | alpha=0.071171875,27,0.02953909165085333,0.04273798328888463,0.07210567718908686,0.09992751368184954,0.1358438640367728,0.20719771792828373,0.4995750117076763
clip     | n_total=500 | alpha=0.071171875,28,0.02953909165085333,0.04273798328888463,0.07210567718908686,0.09992751368184954,0.1358438640367728,0.20719771792828373,0.4995750117076763
clip     | n_total=500 | alpha=0.071171875,29,0.02953909165085333,0.04273798328888463,0.07210567718908686,0.09992751368184954,0.1358438640367728,0.20719771792828373,0.4995750117076763
clip     | n_total=500 | alpha=0.071171875,30,0.030697775561387645,0.04478518267105347,0.07648726536692002,0.10678034879890276,0.14606788322654085,0.22425723670170084,0.5385957018220137
clip     | n_total=500 | alpha=0.071171875,31,0.030697775561387645,0.04478518267105347,0.07648726536692002,0.10678034879890276,0.14606788322654085,0.22425723670170084,0.5385957018220137
clip     | n_total=500 | alpha=0.071171875,32,0.030697775561387645,0.04478518267105347,0.07648726536692002,0.10678034879890276,0.14606788322654085,0.22425723670170084,0.5385957018220137
clip     | n_total=500 | alpha=0.071171875,33,0.03149576780620339,0.04625827868355754,0.0798205313949866,0.11215506196407489,0.1542917687697449,0.23836863898511793,0.571274231729501
clip     | n_total=500 | alpha=0.071171875,34,0.03149576780620339,0.04625827868355754,0.0798205313949866,0.11215506196407489,0.1542917687697449,0.23836863898511793,0.571274231729501
clip     | n_total=500 | alpha=0.071171875,35,0.032668347372652395,0.0484248510825897,0.08469599162425381,0.11995122996248911,0.16607652460552366,0.25807620319108526,0.611798706337283
clip     | n_total=500 | alpha=0.071171875,36,0.032668347372652395,0.0484248510825897,0.08469599162425381,0.11995122996248911,0.16607652460552366,0.25807620319108526,0.611798706337283
clip     | n_total=500 | alpha=0.071171875,37,0.032668347372652395,0.0484248510825897,0.08469599162425381,0.11995122996248911,0.16607652460552366,0.25807620319108526,0.611798706337283
clip     | n_total=500 | alpha=0.071171875,38,0.03337514730104332,0.04979036823179629,0.08794765688049652,0.1253143875607197,0.17439384902002614,0.2723842730574552,0.641569210996575
