,,0.5,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,10,0.010680725667193672,0.010680725667193672,0.014712484377515257,0.023153716420912424,0.030721957020354285,0.040483718934497676,0.059653189510455465,0.14904356605274283
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,15,0.011817856508574413,0.011817856508574413,0.016917106883786004,0.02779420063368168,0.03757919973895902,0.05007866912235553,0.07389835932230865,0.1681130799013573
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,20,0.00993954937194646,0.00993954937194646,0.014762881289703189,0.025255638220374778,0.0347288615377996,0.04670414051611408,0.06877947632398644,0.1407866289640744
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,25,0.0009503966091320118,0.0009503966091320118,0.0015711045034553373,0.003106306324658675,0.004651961050966424,0.006769012901040497,0.011034417790393061,0.026917076769810255
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,30,0.0020387735689731423,0.0020387735689731423,0.003527199145375763,0.007364777039736274,0.011332568671015878,0.016829718777266432,0.027893874667652637,0.06531606640470104
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,35,0.002071025066212614,0.002071025066212614,0.0037199366866245767,0.00809489053727249,0.012675413478989508,0.019006881039663782,0.03146369860630782,0.0664243875892304
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,40,0.001872777091112989,0.001872777091112989,0.0034909508117940383,0.0079113684554741,0.012599389967309912,0.019064799981543024,0.03148831522549678,0.05971490388977572
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,45,0.0016267783553062926,0.0016267783553062926,0.003146827507047823,0.007426128545753959,0.012027076575630895,0.01836188247857844,0.030251074092971293,0.05147841849581277
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,50,0.0013888918446106962,0.0013888918446106962,0.002788127941884724,0.006851524813467849,0.011284344472967313,0.017381637139100757,0.02856129567696108,0.04358914641754558
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,55,0.0011764522573912495,0.0011764522573912495,0.0024509922136211936,0.0062722359915186624,0.010505271963974607,0.01632583389800927,0.02675504285362884,0.036606704095181006
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,60,0.0009930808641380152,0.0009930808641380152,0.0021473542450367875,0.005722926864305242,0.009747839525978626,0.015283832607646859,0.024980093429004955,0.03063174144836836
bravo_without_replacement | p=0.7 | alpha=0.08201440429687501,65,0.0008373493235227396,0.0008373493235227396,0.001879349134129997,0.005216600403569591,0.00903638859513736,0.014294842017858555,0.023300505671993158,0.02560044418426714
