,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=5000 | alpha=0.06922265625,8,0.00390625,0.005345972853145602,0.008373393789062506,0.011142915711200092,0.014683043760432096,0.021834010558489603,0.05764800999999997
clip     | n_total=5000 | alpha=0.06922265625,11,0.00390625,0.005550916068443792,0.009118625836289068,0.012453946602117046,0.01676462950826103,0.025514700722397546,0.06779405975999997
clip     | n_total=5000 | alpha=0.06922265625,15,0.0015869140625,0.0024351700044414433,0.004437550767524337,0.006446342533974986,0.009175869078666082,0.015019742956605877,0.04534405687047598
clip     | n_total=5000 | alpha=0.06922265625,18,0.0014190673828125,0.002261084571163933,0.004321363741178484,0.006442747954203539,0.009368599738630466,0.015695280158740926,0.047684507805867464
clip     | n_total=5000 | alpha=0.06922265625,20,0.0023021697998046875,0.0036623151490202087,0.0069404935151161345,0.010247284144921355,0.014706349365952016,0.023995990658693712,0.0649816784599636
clip     | n_total=5000 | alpha=0.06922265625,23,0.0015273094177246094,0.002522802788156892,0.005014272243949998,0.0075981280783572365,0.011139672503412253,0.01860310014752602,0.050697661089921645
clip     | n_total=5000 | alpha=0.06922265625,26,0.0011176466941833496,0.0019168967545669974,0.003995887914596773,0.006214300812125105,0.009307387559534804,0.01590815430255897,0.043628748340704585
clip     | n_total=5000 | alpha=0.06922265625,29,0.0008366182446479797,0.0014899079143657651,0.0032573465882346883,0.0051990407253575625,0.007954785230054698,0.013915523555610742,0.038406335277964825
clip     | n_total=5000 | alpha=0.06922265625,31,0.0012668906711041927,0.0022525570878593683,0.004883272641101356,0.00771859633418335,0.011655640002283606,0.019858508867804076,0.048853306363356074
clip     | n_total=5000 | alpha=0.06922265625,34,0.0008085386944003403,0.0014927098158420574,0.0033939115730571706,0.005505644347075688,0.008493284325005266,0.014810348175510399,0.036665951046474285
clip     | n_total=5000 | alpha=0.06922265625,37,0.000582228196435608,0.0011161067259224942,0.002661465418038917,0.0044310712395645635,0.006983062915645688,0.012462772175866211,0.031050078392995475
clip     | n_total=5000 | alpha=0.06922265625,39,0.0008664204051456181,0.0016582336948699093,0.003920951407534631,0.006464686559494192,0.01005488835249381,0.017477743904126975,0.03881301901769303
clip     | n_total=5000 | alpha=0.06922265625,42,0.0005471218130423949,0.0010872740061523857,0.0026963402695607494,0.004562585173835479,0.007249540454245342,0.012897267041599946,0.028823061263548177
clip     | n_total=5000 | alpha=0.06922265625,44,0.0007843176160235998,0.0015561502157720463,0.003826641984617755,0.0064124239440934965,0.010055745585556853,0.017423721037358425,0.03470781952497353
clip     | n_total=5000 | alpha=0.06922265625,47,0.0004845162163107375,0.000998172903936803,0.0025743172062160373,0.004427379283372087,0.007092649383180358,0.012578076139888296,0.025214537113169993
clip     | n_total=5000 | alpha=0.06922265625,49,0.0006865816026113691,0.0014121934531620384,0.0036114457800126114,0.006150832155894794,0.009724968341703609,0.01679706263919277,0.030013326371094204
clip     | n_total=5000 | alpha=0.06922265625,52,0.0004205177891587475,0.0008980992130962319,0.002408802477592212,0.004210505514505513,0.006800772916570495,0.012022160310567659,0.021617907938362588
clip     | n_total=5000 | alpha=0.06922265625,54,0.0005928367990524208,0.0012640948716260813,0.0033619183761283357,0.005819535533372127,0.009276943562994987,0.015972340996947953,0.0256002219331145
clip     | n_total=5000 | alpha=0.06922265625,57,0.00036163506990766897,0.0008006689139977814,0.0022333173047490848,0.003967636386767715,0.0064612741409899015,0.0113857310897381,0.018364809948303053
clip     | n_total=5000 | alpha=0.06922265625,59,0.0005085575538747739,0.001124157362589563,0.0031092467939052024,0.005470219289008757,0.00879191735539726,0.015089184517604881,0.021693783113285073
clip     | n_total=5000 | alpha=0.06922265625,61,0.0006192403863974709,0.0013666296694696822,0.0037480860517739626,0.006530210826798224,0.01035854173527284,0.0173149088728098,0.022188796311288738
clip     | n_total=5000 | alpha=0.06922265625,64,0.0003575034393724339,0.0008192372818952413,0.002356450841843862,0.004213629131203171,0.0068280617262914105,0.011681486843223383,0.015064753038043345
clip     | n_total=5000 | alpha=0.06922265625,66,0.000490418947265129,0.0011220218045314388,0.003200225602685266,0.005666914064989057,0.009063173932038288,0.01510151151207358,0.01735914452880275
clip     | n_total=5000 | alpha=0.06922265625,69,0.0002932280946062468,0.0006965904978812601,0.002083755757091449,0.0037869809322793463,0.006187233686367907,0.010551536807813506,0.01220601722142266
clip     | n_total=5000 | alpha=0.06922265625,71,0.00040728384760331965,0.0009659924383039241,0.0028653231973555134,0.005156891920938401,0.008315416126836476,0.01381155585832228,0.01424114383788618
clip     | n_total=5000 | alpha=0.06922265625,73,0.000490828770345845,0.001162280960643703,0.0034185476276031644,0.006092901490997708,0.00969644797450498,0.015685945659116327,0.014416405300373731
clip     | n_total=5000 | alpha=0.06922265625,76,0.00028098370119161454,0.0006908760741447534,0.002131182455056426,0.0038983733368535105,0.006337845618231445,0.01049346180938264,0.009705444327552498
clip     | n_total=5000 | alpha=0.06922265625,78,0.00038330270444630687,0.0009409476886646206,0.0028781709233491513,0.005213717374718246,0.008365622642202223,0.013490089106700099,0.011121297626784078
clip     | n_total=5000 | alpha=0.06922265625,80,0.0004561507963448336,0.0011179866201628127,0.0033909261375882284,0.006082993350249903,0.009632980564427313,0.015129223884728397,0.011117350638018041
clip     | n_total=5000 | alpha=0.06922265625,83,0.00025872206885081195,0.0006584147562983061,0.002094456031151121,0.003856119939641629,0.006238261689043378,0.010027638065611523,0.007415384300062567
clip     | n_total=5000 | alpha=0.06922265625,85,0.0003508941789194679,0.0008915522826322367,0.002812218950907943,0.005127392035566115,0.008186572965962601,0.012816711718147548,0.008448033696531203
clip     | n_total=5000 | alpha=0.06922265625,87,0.00041551915210767524,0.0010540622771238188,0.003296850147940706,0.005952709781586541,0.009380216864917872,0.014302988052632453,0.008403298794725508
clip     | n_total=5000 | alpha=0.06922265625,90,0.0002346922096666012,0.000618175530967065,0.0020278448081010344,0.003757772563962093,0.006049205996195944,0.009440421087807953,0.005581677699042433
clip     | n_total=5000 | alpha=0.06922265625,92,0.0003173899093269139,0.0008346623508248281,0.0027149657241699004,0.00498228119620407,0.007915688127570333,0.012031536283363977,0.0063407186471955805
clip     | n_total=5000 | alpha=0.06922265625,94,0.000374869036566717,0.0009842419044152804,0.00317457798710325,0.005769231850977684,0.009046300071266715,0.01339191910692513,0.006290776036902645
clip     | n_total=5000 | alpha=0.06922265625,97,0.00021124825782733176,0.0005759082884204776,0.0019481726683862853,0.003633621715793465,0.005820528531107308,0.008818878228378816,0.004168934880965371
clip     | n_total=5000 | alpha=0.06922265625,99,0.0002852226266910436,0.0007763342387934374,0.0026040749501339243,0.004809875709645894,0.00760412279066986,0.011221204118089571,0.004728193445783625
clip     | n_total=5000 | alpha=0.06922265625,101,0.0003363742779211443,0.0009140966473589781,0.003040377275654025,0.005561295347208986,0.008677283450857108,0.012471352173479116,0.004683961601169115
clip     | n_total=5000 | alpha=0.06922265625,104,0.0001893036138504132,0.0005341535930186091,0.0018633373269066192,0.003498003504865237,0.0055756791896406825,0.008201751981271205,0.003099964883558065
clip     | n_total=5000 | alpha=0.06922265625,106,0.0002553516569428765,0.0007193669843980777,0.002488321282142265,0.004625975393309236,0.0072773525166211755,0.010426095175427589,0.0035124959784956934
clip     | n_total=5000 | alpha=0.06922265625,108,0.0003008840778261886,0.0008462829675423396,0.0029027001455304456,0.0053440085830287485,0.008297166372497349,0.01157757194970545,0.003476607380774541
clip     | n_total=5000 | alpha=0.06922265625,111,0.00016919984823626766,0.0004941448513791352,0.0017775868025589978,0.0033587375042090205,0.0053273156290860576,0.007608082512339914,0.0022991310801619897
clip     | n_total=5000 | alpha=0.06922265625,113,0.00022810980972806983,0.0006651243386945041,0.0023725206707824135,0.004439390612760711,0.006949415540515593,0.009666171240027801,0.0026036764294420393
clip     | n_total=5000 | alpha=0.06922265625,115,0.00026865278897267655,0.0007820865257955909,0.00276625741305137,0.005125946312128449,0.00791938637431837,0.010728454242141748,0.0025758091927573852
clip     | n_total=5000 | alpha=0.06922265625,117,0.00030202175074072564,0.0008778215600385923,0.0030787516146147833,0.005649684853524026,0.008614582985111658,0.011366304799336608,0.0024324271493857473
clip     | n_total=5000 | alpha=0.06922265625,120,0.00016577711595426334,0.0005003000128962229,0.001840301124639981,0.0034659216115255995,0.005398815488081718,0.007290589062180568,0.0015701224490207632
clip     | n_total=5000 | alpha=0.06922265625,122,0.00022076896857904904,0.0006651943245838848,0.002426261097828396,0.004525176128338502,0.006956772375872179,0.009149794621475516,0.0017564114429120422
clip     | n_total=5000 | alpha=0.06922265625,124,0.0002575609478817507,0.0007748097793685787,0.002802300572700852,0.005175839207401262,0.007853181581346335,0.010059782925330107,0.0017212641757377689
clip     | n_total=5000 | alpha=0.06922265625,127,0.0001436983864913065,0.00044885377513272453,0.001702607226231431,0.0032274595430028773,0.005002595444780144,0.00655869520686657,0.0011293452477641145
clip     | n_total=5000 | alpha=0.06922265625,129,0.0001927217998436816,0.0006010192825900549,0.002260625478875302,0.00424368422933468,0.006491875676341122,0.00828956378560072,0.0012722866376653989
clip     | n_total=5000 | alpha=0.06922265625,131,0.00022592494255037194,0.0007034387941880942,0.002623597149043326,0.004877302597883414,0.007363756032072336,0.009157992693468777,0.0012528457083446616
clip     | n_total=5000 | alpha=0.06922265625,133,0.00025295667844694596,0.000786344507152174,0.0029081333330618847,0.005353834882037061,0.007977691180873436,0.009663123710684536,0.001178308051098532
clip     | n_total=5000 | alpha=0.06922265625,136,0.00013835427498510485,0.0004465778741779519,0.0017321624792201624,0.0032728007032065422,0.004981974732326148,0.006176194084879329,0.0007579012089059215
clip     | n_total=5000 | alpha=0.06922265625,138,0.00018378776759622457,0.0005922782630386425,0.0022779691661283896,0.004262328147696127,0.006403558773358414,0.0077317932477730025,0.0008456991723383186
clip     | n_total=5000 | alpha=0.06922265625,140,0.00021391667185842575,0.0006882692977123081,0.00262488974700439,0.004863828075183736,0.007211826834847801,0.0084809312037106,0.000826843320168572
clip     | n_total=5000 | alpha=0.06922265625,142,0.00023819116847297327,0.0007651454342244926,0.002893525291950289,0.005309608985216303,0.0077700206255694815,0.00889938180514125,0.0007733632488098414
clip     | n_total=5000 | alpha=0.06922265625,145,0.00012970497340511884,0.0004326262596290752,0.001715876935875298,0.003231481452437322,0.004830932982194501,0.005663015836799597,0.0004952469685112277
clip     | n_total=5000 | alpha=0.06922265625,147,0.0001717943033478372,0.0005720968793399893,0.0022499530768918686,0.004196208892829932,0.0061912594242877735,0.0070686289206547985,0.0005510020841437665
clip     | n_total=5000 | alpha=0.06922265625,149,0.00019943200068421596,0.0006630713122131793,0.002585798879692852,0.004775803943643957,0.006954420538034446,0.007733152027310044,0.0005373021953560133
clip     | n_total=5000 | alpha=0.06922265625,151,0.00022154543009586644,0.0007354154693070256,0.0028437923891239357,0.005201369927743851,0.007475233428751172,0.0080958000903323,0.0005013786667370018
clip     | n_total=5000 | alpha=0.06922265625,154,0.00012039173038229396,0.00041495837383029283,0.0016829051049188253,0.0031590736918263324,0.004638061322323078,0.005141035451507883,0.0003204107166697137
clip     | n_total=5000 | alpha=0.06922265625,156,0.00015922222899483748,0.000547918732094905,0.00220344322761774,0.004096095770133914,0.005935255087028559,0.0064075635024315415,0.00035595357758866515
clip     | n_total=5000 | alpha=0.06922265625,158,0.00018457757478896193,0.0006341557819642879,0.002528787265504941,0.004655310370519466,0.006657489414277076,0.0070000869150118345,0.00034661542388253176
clip     | n_total=5000 | alpha=0.06922265625,160,0.0002047767838431802,0.0007024288027625521,0.002777469335629244,0.005063533945660677,0.007146742370314489,0.007318810327868152,0.00032301965785376725
clip     | n_total=5000 | alpha=0.06922265625,163,0.00011114627825364077,0.0003958716761965786,0.00164169078200938,0.0030716808259664153,0.0044289441191399615,0.004642069752062446,0.00020618187349611436
clip     | n_total=5000 | alpha=0.06922265625,165,0.00014686466447473773,0.0005222535429369778,0.002147578002276003,0.003979255103276714,0.0056626334882455475,0.0057805522608894684,0.00022885065522616112
clip     | n_total=5000 | alpha=0.06922265625,167,0.0001701064607113796,0.0006039339699400039,0.0024625646028034747,0.004518648668981101,0.006346259168578908,0.0063096911329517304,0.00022265627412989376
clip     | n_total=5000 | alpha=0.06922265625,169,0.00018856976644378737,0.0006684136115895043,0.0027025521415283992,0.004910923091247686,0.006807143690073734,0.0065916574852444764,0.00020733158990457871
clip     | n_total=5000 | alpha=0.06922265625,171,0.0002045455071799236,0.0007238819359058242,0.0029021987978521684,0.005222570567948292,0.0071446121751330945,0.006738260419186803,0.00018891334835607903
clip     | n_total=5000 | alpha=0.06922265625,174,0.00010949533541519422,0.0004023567804617411,0.001691845541492617,0.003124626735471665,0.004366788922295937,0.004215124703981383,0.00011892567935587202
clip     | n_total=5000 | alpha=0.06922265625,176,0.0001435680049437935,0.0005267177376224797,0.002196129536136633,0.004016645412122311,0.005540131926719171,0.005208441039277263,0.0001309836155471915
clip     | n_total=5000 | alpha=0.06922265625,178,0.0001652424536910661,0.0006052662889003567,0.002502402223834935,0.004532426462484364,0.006169925728965565,0.005649460799460142,0.0001266368881370733
clip     | n_total=5000 | alpha=0.06922265625,180,0.0001822246433146134,0.0006664023684696257,0.002731981697544494,0.004900264728569439,0.006583567149024361,0.005871211840748168,0.00011730728668608887
clip     | n_total=5000 | alpha=0.06922265625,183,9.839823297654084e-05,0.00037364109335412686,0.0016065189620169554,0.0029573851464424106,0.0040590025782592425,0.00370480115890034,7.449249184908337e-05
clip     | n_total=5000 | alpha=0.06922265625,185,0.00012955155080286463,0.000491150423872822,0.002093998504458849,0.003817389780002267,0.005170951965132183,0.004596798827595239,8.238480247298975e-05
clip     | n_total=5000 | alpha=0.06922265625,187,0.00014954818172955192,0.0005660536778360535,0.002393040687479787,0.004320244540130291,0.0057757034178232605,0.0050006826704689575,7.98849397165043e-05
clip     | n_total=5000 | alpha=0.06922265625,189,0.00016526637930918206,0.0006245476295565363,0.002618114601806465,0.0046807452808426174,0.006175954948903279,0.005207963709083134,7.415621815188444e-05
clip     | n_total=5000 | alpha=0.06922265625,191,0.00017875926239696582,0.0006744568627901251,0.002803547307537648,0.004963663731562411,0.00646374210669583,0.005308688809076563,6.737688069459628e-05
clip     | n_total=5000 | alpha=0.06922265625,194,9.544351430623524e-05,0.0003739124774313745,0.0016300977074994553,0.0029620226424493974,0.003940394965046211,0.003312242296856167,4.230542775652999e-05
clip     | n_total=5000 | alpha=0.06922265625,196,0.00012490344707767362,0.0004885427044857557,0.0021119169382840513,0.0038003157256796226,0.004989575715336585,0.004084937144182133,4.650539942968489e-05
clip     | n_total=5000 | alpha=0.06922265625,198,0.00014349236779747602,0.0005603527175212395,0.0024019635123340164,0.004280331046483537,0.005546434068995638,0.004422573238664722,4.4878366690086234e-05
clip     | n_total=5000 | alpha=0.06922265625,200,0.00015795931685695018,0.0006158607117793427,0.0026176889832810525,0.004619522711245696,0.005907805099317505,0.0045880353550288334,4.149853579238933e-05
clip     | n_total=5000 | alpha=0.06922265625,203,8.515347197329896e-05,0.00034472876587400634,0.0015367493509707492,0.0027833150881667835,0.0036363120047321995,0.0028902860838902287,2.6308567942788166e-05
clip     | n_total=5000 | alpha=0.06922265625,205,0.00011197219634263111,0.0004525743472936667,0.0020005346124836922,0.0035881741512798046,0.004626630709873478,0.0035816566134749426,2.9059245339167233e-05
clip     | n_total=5000 | alpha=0.06922265625,207,0.00012909484229356813,0.0005209465909654387,0.0022833892845687547,0.004055790467649041,0.005161303411693396,0.0038915079127548277,2.8142476490419345e-05
clip     | n_total=5000 | alpha=0.06922265625,209,0.00014249270563354902,0.000574092025504198,0.0024951628452252713,0.004388969413728654,0.005512378008621122,0.0040479667528857365,2.6093079627089653e-05
clip     | n_total=5000 | alpha=0.06922265625,211,0.0001539510211848959,0.0006192642767390342,0.0026688491714277145,0.0046489598770188085,0.005762683825037274,0.004121565019592316,2.368070168037367e-05
clip     | n_total=5000 | alpha=0.06922265625,214,8.210965083901657e-05,0.0003429458649445587,0.0015501136538251619,0.002771249216094641,0.0035092498547827475,0.0025688027020679184,1.4852977387226669e-05
clip     | n_total=5000 | alpha=0.06922265625,216,0.00010736637498041883,0.00044771766279658024,0.002006655506351003,0.0035526544743728,0.004440012933475447,0.0031654839198239637,1.6314241647449663e-05
clip     | n_total=5000 | alpha=0.06922265625,218,0.00012324594933718326,0.0005131131732352757,0.0022804070761338405,0.003998164304992875,0.00493156156402523,0.00342436266474185,1.5730790277078746e-05
clip     | n_total=5000 | alpha=0.06922265625,220,0.00013556617351319898,0.000563503243595926,0.0024832832429480217,0.004311641302444695,0.005248787641335316,0.0035497168671759847,1.4534781603482667e-05
clip     | n_total=5000 | alpha=0.06922265625,222,0.000146055108550587,0.0006061308749719288,0.002648663986518444,0.004554192042057102,0.005471674774265487,0.003604079860288863,1.3153859859481842e-05
clip     | n_total=5000 | alpha=0.06922265625,225,7.771601005792148e-05,0.0003348868251332629,0.0015347883369182815,0.0027084026993508085,0.0033242362941026675,0.0022410167996985476,8.231031738463525e-06
clip     | n_total=5000 | alpha=0.06922265625,227,0.00010145834349029505,0.000436495635962357,0.001983631317849942,0.003466520813059335,0.004199185092942931,0.002757132649799118,9.026322241886147e-06
clip     | n_total=5000 | alpha=0.06922265625,229,0.00011629225629896479,0.0004995138194402776,0.0022509154412098517,0.003895472511527658,0.00465718947349529,0.002978214461072598,8.690667800429224e-06
clip     | n_total=5000 | alpha=0.06922265625,231,0.00012774585868421343,0.0005478329039414647,0.0024478816016128206,0.0041952657817961895,0.004950120830164216,0.0030830976388145463,8.01915242743953e-06
clip     | n_total=5000 | alpha=0.06922265625,233,0.00013746248574044177,0.0005885590590898412,0.0026077320571457336,0.004425885206314905,0.005154054692629406,0.0031265106990515986,7.248449503972765e-06
clip     | n_total=5000 | alpha=0.06922265625,236,7.306323290556325e-05,0.00032481991797995237,0.0015094041426099542,0.0026291961725237924,0.0031278187717485796,0.0019419210694592674,4.530719040306356e-06
clip     | n_total=5000 | alpha=0.06922265625,238,9.530683553267077e-05,0.0004230311906263383,0.0019492426133458725,0.0033624161186285085,0.003947867846581641,0.0023872176466037736,4.964455046507043e-06
clip     | n_total=5000 | alpha=0.06922265625,240,0.00010915566883510039,0.0004837257505107452,0.0022101580772516953,0.003775522011881129,0.004375026734495302,0.002576615047373993,4.776096726941526e-06
clip     | n_total=5000 | alpha=0.06922265625,242,0.00011981716095132926,0.0005301228318146001,0.002401769144993268,0.00406305815965286,0.004646749925827904,0.002665370249982285,4.403775079579967e-06
clip     | n_total=5000 | alpha=0.06922265625,244,0.00012884047078421223,0.000569133775518132,0.002556817523049227,0.004283409739026993,0.004834799166860033,0.0027010094373949222,3.977751917836932e-06
clip     | n_total=5000 | alpha=0.06922265625,246,0.00013687124584057194,0.0006036411661140647,0.0026890250373994996,0.0044612117732120374,0.004969746260116765,0.0027040909604221187,3.54957941517282e-06
clip     | n_total=5000 | alpha=0.06922265625,249,7.211728426216707e-05,0.00033025082007622126,0.0015429429534390483,0.002627169764306072,0.002989779957822593,0.001664966127889233,2.199436168792926e-06
clip     | n_total=5000 | alpha=0.06922265625,251,9.358705355168399e-05,0.0004278828574560537,0.0019822639111437205,0.003342472556616666,0.003754148920150908,0.002036184327828438,2.397546610349372e-06
clip     | n_total=5000 | alpha=0.06922265625,253,0.00010671845088912434,0.00048713933376916496,0.002237795555733675,0.0037367572932310855,0.004142200283496835,0.0021881450418277703,2.296519212902774e-06
clip     | n_total=5000 | alpha=0.06922265625,255,0.00011670756802265047,0.0005318844295842965,0.0024227862953125614,0.004006431300720748,0.0043831512837822694,0.002255126405376482,2.1096425483935708e-06
clip     | n_total=5000 | alpha=0.06922265625,257,0.00012509622774450294,0.0005692028210797796,0.002570961052454631,0.004210233643721594,0.004545979937956263,0.0022779876340101876,1.8994740143962045e-06
clip     | n_total=5000 | alpha=0.06922265625,260,6.626201561755823e-05,0.00031305841651036787,0.0014830090660628613,0.0024924977787741556,0.002749323286246563,0.0014100313007213616,1.1832080262837127e-06
clip     | n_total=5000 | alpha=0.06922265625,262,8.622108865284888e-05,0.0004067043486728219,0.0019104156192142944,0.003179705822360335,0.0034615493673836677,0.0017290712534035904,1.2932701468505823e-06
clip     | n_total=5000 | alpha=0.06922265625,264,9.851603678346193e-05,0.00046395602465645436,0.002161008548735332,0.0035619160120320395,0.0038270119609578367,0.0018618367486528157,1.241257737903259e-06
clip     | n_total=5000 | alpha=0.06922265625,266,0.00010789779173600879,0.0005073258773499707,0.002343134959186854,0.003824657954759623,0.004055657796018786,0.0019216863252483284,1.141949448484936e-06
clip     | n_total=5000 | alpha=0.06922265625,268,0.0001157822564110058,0.0005435268964823179,0.0024892123722123293,0.004023697811311525,0.004211013325777273,0.0019433330189241149,1.0293323398884924e-06
clip     | n_total=5000 | alpha=0.06922265625,270,0.00012276055761007272,0.0005753636963848988,0.0026128470562929384,0.004182592003280107,0.004320154900552623,0.0019417769910586114,9.167517491823205e-07
clip     | n_total=5000 | alpha=0.06922265625,273,6.456539522372491e-05,0.0003142109594405755,0.0014965210502364162,0.0024586381608492267,0.0025942877635837503,0.0011934308899075657,5.670221578375577e-07
clip     | n_total=5000 | alpha=0.06922265625,275,8.367277537641297e-05,0.0004065465330813165,0.001920005113515177,0.003123793244444298,0.0032531071457034427,0.001457528020779258,6.172536648262646e-07
clip     | n_total=5000 | alpha=0.06922265625,277,9.528466437429416e-05,0.0004622252523986092,0.002164593819137214,0.0034875819234835787,0.003584536948750899,0.0015641954716405077,5.904481922421902e-07
clip     | n_total=5000 | alpha=0.06922265625,279,0.00010406781605632351,0.0005040245292619556,0.002340480573206743,0.0037344027369234536,0.003788108006767539,0.0016099772298611404,5.416946114280053e-07
clip     | n_total=5000 | alpha=0.06922265625,281,0.00011140865016821873,0.0005387145639577297,0.0024805198511337204,0.00391946622988153,0.003923924879073864,0.0016242672319177174,4.871203500719262e-07
clip     | n_total=5000 | alpha=0.06922265625,284,5.894156347092261e-05,0.00029593706865413497,0.0014291352325875167,0.00231759646711596,0.0023702889442521694,0.001004192988827511,3.0307236239149034e-07
clip     | n_total=5000 | alpha=0.06922265625,286,7.662541530555053e-05,0.00038410957184458345,0.0018393302371601972,0.002953876355349495,0.002981592863452903,0.0012302791162676163,3.3096099230154594e-07
clip     | n_total=5000 | alpha=0.06922265625,288,8.747174465996636e-05,0.000437778722386706,0.002078690601109107,0.0033059064701078827,0.003293359552122074,0.0013235302654719763,3.173591640355758e-07
clip     | n_total=5000 | alpha=0.06922265625,290,9.571562853537169e-05,0.0004782712647423192,0.002251853400286875,0.0035465732314410537,0.0034869849569531077,0.0013648477906735032,2.9170602300405796e-07
clip     | n_total=5000 | alpha=0.06922265625,292,0.00010262038089423029,0.0005119524522950779,0.002390155052205596,0.0037278892454711008,0.003617401382415666,0.001379019048750553,2.627093011268715e-07
clip     | n_total=5000 | alpha=0.06922265625,294,0.00010871403210821622,0.0005414846893758961,0.002506762856623412,0.0038718478706820836,0.0037080411174001257,0.0013767577315021958,2.337796566834726e-07
clip     | n_total=5000 | alpha=0.06922265625,297,5.71316127362267e-05,0.0002954710755293781,0.0014346039121548495,0.0022741406383814775,0.0022249143049653548,0.0008454839480215626,1.4447906362623816e-07
clip     | n_total=5000 | alpha=0.06922265625,299,7.399298932972163e-05,0.00038206181538480503,0.0018394216548725225,0.002887584561239498,0.002788195600296954,0.0010319406815160418,1.5718036535397823e-07
clip     | n_total=5000 | alpha=0.06922265625,301,8.420875945769557e-05,0.000434115111151367,0.002072445820999906,0.003221845496195987,0.0030703352131505293,0.0011067682892105391,1.5026030852208512e-07
clip     | n_total=5000 | alpha=0.06922265625,303,9.191422324444167e-05,0.0004730803699225791,0.0022394626947283406,0.0034477317195114447,0.0032427024901672476,0.0011384591100637295,1.3776820950962233e-07
clip     | n_total=5000 | alpha=0.06922265625,305,9.833864722615207e-05,0.0005053368960115862,0.002372031954337084,0.0036164151118903247,0.0033569469111344244,0.0011478740092939134,1.238140154549182e-07
clip     | n_total=5000 | alpha=0.06922265625,307,0.00010399310597773115,0.0005335386684272715,0.0024833392322779206,0.0037494010593671747,0.003434951841787313,0.0011439573150667393,1.0998397568904491e-07
clip     | n_total=5000 | alpha=0.06922265625,310,5.4567058699240504e-05,0.0002906898096529516,0.0014190246011209974,0.0021988522434103807,0.002057901173965173,0.000701443633311606,6.786763750487152e-08
clip     | n_total=5000 | alpha=0.06922265625,312,7.059537728090707e-05,0.00037547419820148175,0.001817485011658428,0.002788977870232098,0.002576120023634036,0.0008552119758384748,7.375436636655334e-08
clip     | n_total=5000 | alpha=0.06922265625,314,8.026052154120635e-05,0.0004261969965149245,0.0020456519611064972,0.003108666154119458,0.0028339205269219936,0.000916293836368988,7.043568398326668e-08
clip     | n_total=5000 | alpha=0.06922265625,316,8.752219433015998e-05,0.00046401409961716186,0.0022084275753941635,0.003323484116158108,0.0029901966235629275,0.0009416429577037369,6.451909136031237e-08
clip     | n_total=5000 | alpha=0.06922265625,318,9.355809364313483e-05,0.0004952208439939392,0.0023371227461705985,0.003483052947496625,0.003092849395391819,0.0009486034647300512,5.7933623802088655e-08
clip     | n_total=5000 | alpha=0.06922265625,320,9.88580213513881e-05,0.0005224371337792981,0.002444822122079595,0.0036082276384907467,0.0031621697681869535,0.0009446056389405774,5.1421001481006054e-08
clip     | n_total=5000 | alpha=0.06922265625,323,5.1833924974624465e-05,0.0002844291685625117,0.0013959739960391368,0.002114483325601133,0.0018930637149865825,0.0005787748864364847,3.1706626337717383e-08
