legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
max_sprt | alpha=0.015625089168548587,20876.835697885675,15741.791963669059,1122.4041022400957,357.92364362542554,217.54344793999073,123.43027027098341,44.61077801827712
