,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,20,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,21,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,22,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,23,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,24,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,25,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,26,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,27,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,28,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,29,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,30,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,31,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,32,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,33,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,34,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,35,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,36,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,37,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,38,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,39,0.00512136082653536,0.008472565114495104,0.017043986826947452,0.026219119738264865,0.03926660581927704,0.06858390660196388,0.23233174379207458
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,40,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,41,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,42,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,43,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,44,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,45,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,46,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,47,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,48,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,49,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,50,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,51,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,52,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,53,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,54,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
bayesian | a=1 | b=1 | critical_value=0.005273437500947266,55,0.010128955588675052,0.018543143838992783,0.04254581087047086,0.07012612164855914,0.11052944056515862,0.20079406984445397,0.5982135718745333
