legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,0.00021287299466057931,0.006789656460354569,0.04800544639701791,0.10706137537496267,0.20889759238899522,0.3555751195127993,0.5303315125835996,0.7012583989207306,0.8376415993664236,0.9720372908584126,0.9978505922076626,0.9999323728604543,0.999999196445039,0.9999999966905924,0.9999999999957215,0.9999999999999987
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,8.940467535524684e-05,0.005781197121996476,0.04948560707515545,0.11466589288782122,0.2267667676132662,0.3847338980201377,0.5662384795346191,0.7355925436064723,0.8634275842427689,0.9791801706362586,0.9986123405389521,0.9999627190984239,0.999999626421325,0.9999999987167908,0.9999999999986303,0.9999999999999986
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,8.827058943846933e-05,0.005770717425903407,0.04945780954112718,0.1146286885945102,0.22672393401372903,0.38469203261699353,0.5662041424642059,0.7355691502143679,0.8634144642560931,0.9791779413897611,0.9986121820660996,0.9999627146640261,0.9999996263756661,0.9999999987166306,0.999999999998631,1.0
