,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,50,4.1714035620229145e-05,1.7828477325377402e-06,1.2586134663248158e-05,4.1714035620229145e-05,7.372195305083051e-05,0.00012782443405105417,0.00021753403679500543,0.00036350761562596053,0.0005966685273795817,0.0009623453861232112,0.0023777595495049165,0.005494152436498217,0.011890475456794482,0.024129269845599138,0.04594565228154422,0.08212165167703893,0.13779050178504465
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,100,0.001580998603205661,3.733107822872384e-05,0.0003988021949240248,0.001580998603205661,0.002970845138546459,0.005376567326873677,0.009377785914248779,0.015773823939534734,0.02560163742111099,0.04011718453595565,0.08882916475679033,0.17194727671348697,0.2922300968722129,0.43825470682814005,0.5835978589108896,0.6954853149167269,0.7486390310950423
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,150,0.004129475245848505,5.639388747760264e-05,0.0008900307595936999,0.004129475245848505,0.008145088440718923,0.015167978599993739,0.026689047501004134,0.044403510356608784,0.06989609541015504,0.10415587603874535,0.1966023845799195,0.2996868122247395,0.37003344853304376,0.3710744488336295,0.30283790314067327,0.20125433364694095,0.10864617007336538
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,200,0.0055668721790645215,4.474880636906688e-05,0.0010353165302365637,0.0055668721790645215,0.011451261812101604,0.0217764120478299,0.03831440389142416,0.06241282324986058,0.09418032929777187,0.13170701689695258,0.2052623747818255,0.2365765479613563,0.2016102005995607,0.12679341569979086,0.05859553434245556,0.019740826570140896,0.004782659306909197
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,250,0.005964105698482833,2.8155494096148782e-05,0.0009579826312748732,0.005964105698482833,0.012776768529269723,0.024760865222741464,0.043444159319479314,0.06905376151935105,0.09947750260492924,0.12991525127253245,0.16513066875674706,0.14164213150848529,0.08167703993309709,0.03144679582346642,0.007996899558773467,0.001321202164221047,0.00013835503809752034
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,300,0.0057947961629836045,1.593617031549033e-05,0.0008025785259304952,0.0057947961629836045,0.01292883818378368,0.02552092967205914,0.04460644680731343,0.06907239673649661,0.09478846369605154,0.1152891184263227,0.11864748127838129,0.07499755896630658,0.028896103007493304,0.00670539394751182,0.0009207899518892807,7.295559895713634e-05,3.2171215434578264e-06
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,350,0.008501350701683072,1.6321702836810675e-05,0.0010911427207748587,0.008501350701683072,0.01905991687165215,0.03698526212760386,0.062170868631045435,0.09058276232704064,0.11442797284560653,0.12532994455767305,0.09786918624657749,0.04290158756213753,0.010448917319101858,0.0013911905081307478,9.883831191399453e-05,3.6181495683633402e-06,6.49516048041442e-08
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,400,0.006367148042703839,7.1336162596214685e-06,0.0007083083708010023,0.006367148042703839,0.01479298406054685,0.02904305602228957,0.048220331380851696,0.0677306762100714,0.08048544138365615,0.08088730959462737,0.04926544296076986,0.015151817620392142,0.002315410887843414,0.0001717326945772986,5.983702084057446e-06,9.364886631746325e-08,6.192340343173783e-10
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,450,0.005402379715557795,3.423354841478699e-06,0.000514596310058135,0.005402379715557795,0.013086714675182506,0.026158562544511564,0.04317704698434926,0.058867798267811126,0.06628773261113136,0.06161405653015634,0.02981018935563348,0.006580517793012268,0.0006492798092035492,2.7806583652062052e-05,4.964809134339207e-07,3.498564120776959e-09,9.034356813968288e-12
bayesian | a=100 | b=100 | critical_value=0.044343948365169125,500,0.004656606011867885,1.6460365030980546e-06,0.00037831228209766685,0.004656606011867885,0.011775235710109917,0.02398013439104116,0.03935749504628825,0.05207045236119869,0.055516555122938,0.04766349612733487,0.01824263859226251,0.002872189421247625,0.00018140044210328675,4.435680541184868e-06,4.000945524813777e-08,1.246963904181263e-10,1.2298573136720832e-13
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,50,9.228013137705391e-08,1.8039860896225228e-09,2.040260576026268e-08,9.228013137705391e-08,1.9039525259872237e-07,3.8528086570774794e-07,7.650842960212482e-07,1.4916619946075912e-06,2.856684448818587e-06,5.3761299484944655e-06,1.8096448221928747e-05,5.704490037675425e-05,0.00016876782328118555,0.0004694025382198551,0.0012288731616863122,0.003030307690765128,0.007040138354932303
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,100,0.00017871068144585008,2.3506678707722255e-06,3.575284779253502e-05,0.00017871068144585008,0.0003767075136204979,0.0007643042663608551,0.001493608942736423,0.002813124167865816,0.005109405278948741,0.008953808293202938,0.024744002562050636,0.0595796510747794,0.12541358504261882,0.23163638406766893,0.37715762429153177,0.5449574695431654,0.7054429029947266
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,150,0.0009409589225315596,7.0364477930668175e-06,0.0001596717793237975,0.0009409589225315596,0.0020902877530655345,0.004382420364235196,0.008678837521237914,0.016247128590225753,0.028770837964137527,0.048222795258085704,0.11512087343038098,0.22190395408882638,0.3465717084113869,0.440042381325318,0.4557126560301065,0.38596793269591134,0.2675419185899543
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,200,0.0030313828431495194,1.5922607737699173e-05,0.00047553657177480007,0.0030313828431495194,0.006791800092917276,0.014072952593675253,0.02699302595657325,0.04796675764003884,0.07902411957937758,0.12077414803410251,0.22565960752642078,0.31388824318712577,0.3256998405996678,0.2522614905842073,0.14560382371388036,0.06228581749061638,0.01951528365758324
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,250,0.005469658731103785,2.0529442030747498e-05,0.0008008652871868208,0.005469658731103785,0.012281606858682004,0.024962819540040704,0.04597093698218477,0.07676376445222709,0.11629818862900855,0.15992876528004826,0.22641098066142593,0.21794590031009314,0.14239820605258263,0.06284736855085656,0.01856796138271223,0.003616142212934351,0.00045301660635874966
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,300,0.0048091027593716185,1.0680039793182387e-05,0.0006116664667563759,0.0048091027593716185,0.011196129071900544,0.023062089534801673,0.042065085438734634,0.06798232025841933,0.09738161031110676,0.12365742674172639,0.13881154317145214,0.09582881703891359,0.04039060640671673,0.010274140695262713,0.0015504078581324273,0.000135397930312935,6.604582808141024e-06
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,350,0.007106666996013331,1.1005080516613993e-05,0.0008373112160023045,0.007106666996013331,0.016628430273324973,0.03367518198013526,0.05907912174241715,0.08984408099019238,0.11847322109429793,0.13547238903635223,0.11537674419575449,0.05521939269288433,0.014705089283906809,0.0021447734982350227,0.00016732509686556677,6.7463340076979995e-06,1.3388347310228926e-07
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,400,0.008485812270239815,9.274640534764357e-06,0.0009332256019640989,0.008485812270239815,0.019848901054326313,0.03926497642932445,0.0657470290938047,0.09323356535530558,0.11198714420608798,0.11391764249352715,0.07143128640573881,0.022796807834249148,0.0036498961227195994,0.00028680150680280355,1.0714685681964964e-05,1.819487047982344e-07,1.3196154497918427e-09
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,450,0.009423101348572804,7.231298754411842e-06,0.0009669242096682721,0.009423101348572804,0.022019736159694988,0.04249738208277999,0.06779548132181144,0.0894342522317299,0.09755963769288616,0.08796746402572862,0.040242250230136244,0.008462936070876979,0.0008026192686301319,3.3369379529759134e-05,5.842292960222594e-07,4.073208422890915e-09,1.0477592238959995e-11
bayesian | a=500 | b=500 | critical_value=0.11804199218826389,500,0.01004012024259583,5.372646337898849e-06,0.0009602227389217117,0.01004012024259583,0.02343210371503644,0.04408425554104711,0.06691000593634142,0.0819519941866196,0.08098552216617184,0.06452776895004662,0.02136478600467648,0.0029295933408266016,0.00016240008691287923,3.5142752236094614e-06,2.8266897632226776e-08,7.900481773598053e-11,7.004821180028267e-14
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,50,1.4056503744036863e-08,2.2562704945295813e-10,2.8734036519903785e-09,1.4056503744036863e-08,3.0157784837438435e-08,6.345631866394024e-08,1.310246028354549e-07,2.656220689837362e-07,5.289591585663395e-07,1.0351985317547217e-06,3.769351098588819e-06,1.286069952803743e-05,4.121589145797671e-05,0.00012430843288704192,0.00035334437076519536,0.000947492173321111,0.002397936819269195
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,100,7.89062220765008e-05,8.532560380506881e-07,1.4606525477191786e-05,7.89062220765008e-05,0.00017286106129214734,0.00036442782482971084,0.0007398744221601522,0.001447474558177691,0.0027303473381695164,0.004968239857790572,0.014794426523894698,0.03834692310729675,0.08677324357228776,0.17194429130367062,0.2994762326270704,0.46090362684154335,0.6318052222661573
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,150,0.0009831937202298933,7.302056321557583e-06,0.0001663031429369484,0.0009831937202298933,0.002188317610550921,0.004597979567319981,0.009128424893492866,0.017137534716977716,0.030447114294650537,0.05122550864438656,0.1234507654611705,0.24103476667677465,0.3831227461509271,0.49829893976298767,0.5331733877280751,0.4715967001718445,0.3456487023545222
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,200,0.0030440233051375024,1.598401028344904e-05,0.00047745137326884573,0.0030440233051375024,0.0068206839721008244,0.014134091832138013,0.027113038720013395,0.04818543118890825,0.07939428472086764,0.12135671632514582,0.22682201424789136,0.31563182668110307,0.32766914922882867,0.2539345058032109,0.14666770326856948,0.06278719636649252,0.019687531458326257
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,250,0.0054762494331496575,2.055304387947621e-05,0.0008018102400721024,0.0054762494331496575,0.01229658159944475,0.024993648399268816,0.046028503432555073,0.07686134491388337,0.11644844492900427,0.16013904790846356,0.22672057654811106,0.21825757544220928,0.142612288108571,0.06294709807237232,0.018599120354666984,0.003622554098970113,0.00045386236827828734
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,300,0.0048119144665396225,1.0686137417511126e-05,0.0006120203163722654,0.0048119144665396225,0.011202714121367056,0.023075741273769962,0.04209016046348304,0.06802315198030873,0.09744058051375884,0.12373297444068344,0.1388980522716901,0.0958899264204811,0.04041704347851729,0.010281061950275184,0.0015514848183855073,0.00013549496016413809,6.609460594624483e-06
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,350,0.007109232317972988,1.10089694353626e-05,0.0008376105996221846,0.007109232317972988,0.016634464988321,0.03368747450183266,0.05910082390435101,0.08987731060251593,0.1185173646723255,0.13552327154838903,0.11542086005245465,0.0552409419297276,0.014710959813687738,0.0021456508770627287,0.0001673952787421656,6.749233201495596e-06,1.3394230790605137e-07
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,400,0.008487900667679679,9.276885012213146e-06,0.0009334535506191548,0.008487900667679679,0.019853806734937463,0.039274725581269765,0.0657634351767595,0.09325695640720909,0.11201540523009104,0.11394657308006385,0.07144968521302475,0.022802775006605148,0.0036508687182179593,0.0002868794027742199,1.071765281938362e-05,1.8200004059710116e-07,1.3199941685967787e-09
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,450,0.009424817922057656,7.232598435815891e-06,0.0009670992912329579,0.009424817922057656,0.022023761098068476,0.042505178832941665,0.06780796931629973,0.08945079784481429,0.09757777164357402,0.08798389836498986,0.04024985426664094,0.00846455601497142,0.0008027751181947676,3.337595847622714e-05,5.843462676753351e-07,4.074036043450358e-09,1.0479749717398655e-11
bayesian | a=1000 | b=1000 | critical_value=0.16796875000066408,500,0.01004155742977996,5.373406987983605e-06,0.0009603595128981054,0.01004155742977996,0.02343546725064273,0.04409060274403967,0.06691967126327604,0.08196387462934185,0.08099730791276795,0.06453719888764864,0.021367937453784132,0.0029300300874025562,0.0001624245833357632,3.514811948925133e-06,2.8271269118992113e-08,7.901718199715745e-11,7.005929210639873e-14
