legend,0.52,0.55,0.57,0.59,0.62,0.7
bravo_without_replacement | p=0.7 | alpha=0.06132971786206508,79.0,79.0,66.0,34.0,24.0,15.0
bravo_without_replacement | p=0.55 | alpha=0.071171875,91.0,72.0,67.0,57.0,50.0,39.0
