legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
truncated_bayesian | critical_value=0.05 | a=1 | b=1,5308.0917599722625,5055.6946244892215,3720.05916891625,2119.3267624914643,812.740469195413,163.70433086443217,44.409198502005324
