,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
truncated_bayesian | critical_value=0.05 | a=1 | b=1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | critical_value=0.05 | a=1 | b=1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | critical_value=0.05 | a=1 | b=1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | critical_value=0.05 | a=1 | b=1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | critical_value=0.05 | a=1 | b=1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | critical_value=0.05 | a=1 | b=1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | critical_value=0.05 | a=1 | b=1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | critical_value=0.05 | a=1 | b=1,7,0.0078125,0.010280717025280004,0.015224352343750011,0.019548974931929988,0.024886514848189992,0.035216146062080005,0.08235429999999996
truncated_bayesian | critical_value=0.05 | a=1 | b=1,8,0.0078125,0.010280717025280004,0.015224352343750011,0.019548974931929988,0.024886514848189992,0.035216146062080005,0.08235429999999996
truncated_bayesian | critical_value=0.05 | a=1 | b=1,9,0.0078125,0.010280717025280004,0.015224352343750011,0.019548974931929988,0.024886514848189992,0.035216146062080005,0.08235429999999996
truncated_bayesian | critical_value=0.05 | a=1 | b=1,10,0.0078125,0.010280717025280004,0.015224352343750011,0.019548974931929988,0.024886514848189992,0.035216146062080005,0.08235429999999996
truncated_bayesian | critical_value=0.05 | a=1 | b=1,11,0.01123046875,0.01513776858516832,0.023203149950502946,0.030446178208782405,0.039555565667918395,0.05754150919417786,0.14167410228999994
truncated_bayesian | critical_value=0.05 | a=1 | b=1,12,0.01123046875,0.01513776858516832,0.023203149950502946,0.030446178208782405,0.039555565667918395,0.05754150919417786,0.14167410228999994
truncated_bayesian | critical_value=0.05 | a=1 | b=1,13,0.01123046875,0.01513776858516832,0.023203149950502946,0.030446178208782405,0.039555565667918395,0.05754150919417786,0.14167410228999994
truncated_bayesian | critical_value=0.05 | a=1 | b=1,16,0.01422119140625,0.01955061363759549,0.030805946720037652,0.04110308725617695,0.0542106368822156,0.08036928229820044,0.2027141788464099
truncated_bayesian | critical_value=0.05 | a=1 | b=1,14,0.01422119140625,0.01955061363759549,0.030805946720037652,0.04110308725617695,0.0542106368822156,0.08036928229820044,0.2027141788464099
truncated_bayesian | critical_value=0.05 | a=1 | b=1,15,0.01422119140625,0.01955061363759549,0.030805946720037652,0.04110308725617695,0.0542106368822156,0.08036928229820044,0.2027141788464099
truncated_bayesian | critical_value=0.05 | a=1 | b=1,17,0.016571044921875,0.02315076897216172,0.037311225470198814,0.050461540236250005,0.06735775151452006,0.10132898698469109,0.2591152095845327
truncated_bayesian | critical_value=0.05 | a=1 | b=1,18,0.016571044921875,0.02315076897216172,0.037311225470198814,0.050461540236250005,0.06735775151452006,0.10132898698469109,0.2591152095845327
truncated_bayesian | critical_value=0.05 | a=1 | b=1,19,0.016571044921875,0.02315076897216172,0.037311225470198814,0.050461540236250005,0.06735775151452006,0.10132898698469109,0.2591152095845327
truncated_bayesian | critical_value=0.05 | a=1 | b=1,20,0.01836681365966797,0.02600749615758221,0.04272504042005949,0.058454761464455024,0.0788291913886243,0.12004665492600022,0.3098030722772052
truncated_bayesian | critical_value=0.05 | a=1 | b=1,21,0.01836681365966797,0.02600749615758221,0.04272504042005949,0.058454761464455024,0.0788291913886243,0.12004665492600022,0.3098030722772052
truncated_bayesian | critical_value=0.05 | a=1 | b=1,22,0.01836681365966797,0.02600749615758221,0.04272504042005949,0.058454761464455024,0.0788291913886243,0.12004665492600022,0.3098030722772052
truncated_bayesian | critical_value=0.05 | a=1 | b=1,23,0.01972949504852295,0.02825836711226699,0.04719882640355875,0.06523389056714793,0.08876812335759914,0.13664453486561698,0.35503605416285106
truncated_bayesian | critical_value=0.05 | a=1 | b=1,24,0.01972949504852295,0.02825836711226699,0.04719882640355875,0.06523389056714793,0.08876812335759914,0.13664453486561698,0.35503605416285106
truncated_bayesian | critical_value=0.05 | a=1 | b=1,25,0.01972949504852295,0.02825836711226699,0.04719882640355875,0.06523389056714793,0.08876812335759914,0.13664453486561698,0.35503605416285106
truncated_bayesian | critical_value=0.05 | a=1 | b=1,28,0.020763814449310303,0.030032347667010795,0.05089679680417727,0.07098487782077743,0.09738158910985809,0.15136664043930936,0.3954120165091924
truncated_bayesian | critical_value=0.05 | a=1 | b=1,26,0.020763814449310303,0.030032347667010795,0.05089679680417727,0.07098487782077743,0.09738158910985809,0.15136664043930936,0.3954120165091924
truncated_bayesian | critical_value=0.05 | a=1 | b=1,27,0.020763814449310303,0.030032347667010795,0.05089679680417727,0.07098487782077743,0.09738158910985809,0.15136664043930936,0.3954120165091924
