,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,50,0.01227231117420789,0.0013630008054459272,0.005440543432425317,0.01227231117420789,0.01786870020344102,0.025501853435367743,0.035691446787815766,0.049006950862990034,0.06604316381106153,0.0873856921400828,0.1450166433685515,0.22459576830425176,0.3255358757193259,0.4429071940872759,0.5676241547457465,0.6881920692263332,0.7936062680058152
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,52,0.0031841192861861664,0.0003961691584666594,0.0014886441462661703,0.0031841192861861664,0.004495290331134352,0.006201574177549893,0.008362485484182372,0.01102415220633466,0.014209951033464289,0.01791070951149527,0.02660615926805857,0.03611652875560955,0.04472876772063098,0.050400366825989314,0.05146281531826716,0.04735374083633712,0.03897670186820734
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,55,0.0014151209760003096,0.00015241397778956213,0.0006275544082593264,0.0014151209760003096,0.0020465511383139408,0.0028878186554132123,0.003977030942072409,0.005346689576633665,0.007018030549094041,0.00899475615767257,0.013755855471207336,0.019113003721216527,0.02408691607969939,0.02745261049680204,0.028175711981164198,0.025887370918008825,0.02112519361610987
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,57,0.0017328687075206792,0.00018267238738806858,0.0007642666909763011,0.0017328687075206792,0.0025091203489946,0.0035412496708921836,0.0048729790123708434,0.006539275285691804,0.008559072659185664,0.010927520141825783,0.01653107230924981,0.022623395278475667,0.027955947116610647,0.031093828714812737,0.03098457292273741,0.027486977071444246,0.021525238853459333
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,59,0.0018919843368863098,0.00019517103824491345,0.000829844365967502,0.0018919843368863098,0.002742868218246781,0.003871939199830602,0.005323684206765815,0.007130980915394244,0.009306834033587846,0.011835928227379156,0.017710041778711685,0.02386879394138345,0.028915467394553248,0.031377985505940766,0.030349310707733272,0.025986158459348555,0.019520013206292673
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,62,0.0009604261588736935,8.544689481404397e-05,0.00039905671454000665,0.0009604261588736935,0.001427115393645049,0.002061629106686321,0.002896363064645759,0.003958112830347482,0.005262415444870843,0.006807387188240636,0.01049175878447437,0.01447831262361121,0.0178503921431061,0.019591615806810434,0.01904160648404957,0.016271326744297626,0.012108140326514694
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,64,0.0012395572938662862,0.00010780453175578448,0.0005120236940258068,0.0012395572938662862,0.0018443820920983805,0.0026652514890578263,0.0037416538323827306,0.00510420165749048,0.006767020842275156,0.008719776792722254,0.013292131779759615,0.018061748195405413,0.02182575572798238,0.023363282325690637,0.022029862280920656,0.018158157990900866,0.012950829688608218
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,66,0.00140127370606,0.00011910763618847263,0.0005754077477674986,0.00140127370606,0.0020878623795598395,0.0030180488689642514,0.004233813358750057,0.005765246440987605,0.007621649368287723,0.009782587013875915,0.014747547927963576,0.019729543564773706,0.02336265876952746,0.024384953800958047,0.022300324569984497,0.0177234298370695,0.01210999647984804
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,68,0.0015161845772208229,0.00012592783724602033,0.0006188853839680579,0.0015161845772208229,0.0022622003944175466,0.0032711001438353246,0.004585390796158074,0.006232715040451021,0.008215959153184026,0.01050374272215058,0.015658197585635764,0.020620858379599552,0.023923376522861733,0.024341574083074642,0.02158310160650592,0.01653332757289016,0.010817392953310585
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,71,0.0007692906603675313,5.484411305841073e-05,0.00029697417690102923,0.0007692906603675313,0.001177308750893877,0.0017432677117042226,0.002498384052629538,0.0034664403403839705,0.004657003166102189,0.006058391538923381,0.009308160411372349,0.012555562615146565,0.014825782312596214,0.01525413233367021,0.013584638585725688,0.010376729617483014,0.006717547135744551
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.014892578134702149,73,0.00099672376440765,6.935604878802523e-05,0.00038234166746712906,0.00099672376440765,0.0015276935868240053,0.002263074199447639,0.0032412358947700066,0.004489302698955032,0.006014089950651686,0.007793084822594787,0.011839414899693477,0.015718390744861834,0.018179829875947184,0.018227344342414006,0.015730332932139345,0.011573635185214688,0.00716827603571082
