,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.05,5,0.03118750626250924,0.018407717164905437,0.0254251980276055,0.03118750626250924,0.034436230952334126,0.03795021493781334,0.041745380329283016,0.04583827400574219,0.050246079638883896,0.05498662971712673,0.0655406093904036,0.07765630618061517,0.09150096384840804,0.10725336152903364,0.125104198501347,0.14525647895680618,0.16792589676847222
max_sprt | alpha=0.05,10,0.004856464691714412,0.0020663266051465777,0.0034956946595885987,0.004856464691714412,0.005689456187135365,0.006639457430340454,0.007718904169150183,0.008941000587099535,0.010319690572293674,0.011869614303414875,0.015544825389683945,0.020094903017598024,0.02565322078445191,0.03235290291339036,0.040319360799708596,0.049660269973098574,0.06045247663163546
max_sprt | alpha=0.05,15,0.00105681931540986,0.0003239243987048199,0.0006714808369701773,0.00105681931540986,0.0013137663867771624,0.0016236493441551833,0.0019952213286274184,0.002438243315702766,0.002963514855553384,0.003582886602748619,0.005156498017554155,0.007273755882836753,0.010062026374837944,0.013655280961532724,0.018184123954647077,0.023761064964475876,0.030460312561197
max_sprt | alpha=0.05,20,0.002649976677161541,0.0007021024594647999,0.0015976830945982907,0.002649976677161541,0.003372311519353851,0.004258608536036475,0.005337503321593689,0.006640603614141986,0.008202331364112385,0.010059626872462445,0.014818340254379215,0.021240411259316083,0.02963938200691385,0.04027248196615873,0.05327924027731777,0.06860759144917086,0.08593411008698476
max_sprt | alpha=0.05,25,0.002904025176287941,0.0006759806535339825,0.001672807956866702,0.002904025176287941,0.0037694371971231863,0.004845543822125982,0.006169910920017756,0.00778317110524796,0.009728307811292743,0.012049631500774044,0.017996178113257034,0.025943020953299895,0.036107372106244685,0.04851301380524242,0.06289241502145654,0.07860064547902405,0.09456781470583595
max_sprt | alpha=0.05,30,0.002708062141854582,0.0005544332677251973,0.001491114099037721,0.002708062141854582,0.003584361009548149,0.004689042213798925,0.0060640194277428875,0.007753793455137158,0.009804081259018039,0.012259966549063321,0.018551141807170525,0.02687461312692256,0.03727402532017665,0.049473521177485304,0.06278285497853989,0.07606268983706631,0.08779026185878207
max_sprt | alpha=0.05,35,0.0023783920515292357,0.00042833630883842497,0.001251909130703992,0.0023783920515292357,0.0032099170831940867,0.004273167165561678,0.0056122973926431945,0.007273467662512415,0.009302812538699313,0.011743770252736811,0.018000471644215886,0.02619950838581346,0.03620241247757068,0.047455175897534764,0.05893015605184447,0.06918445709330126,0.07656944545035448
max_sprt | alpha=0.05,40,0.002034297453522829,0.0003222392112289644,0.0010235963631978096,0.002034297453522829,0.0027995274476928646,0.00379249360225282,0.005058574290903942,0.0066446488244573726,0.008596436829374438,0.010955039779771686,0.01700829937021612,0.02486988429834041,0.034233720924800294,0.04431230601246939,0.05383895514349595,0.06123883156427709,0.06497553335597855
max_sprt | alpha=0.05,45,0.001718662625789226,0.00023940484008149504,0.0008266138716863048,0.001718662625789226,0.0024117443990024183,0.003324787594013131,0.00450387264060019,0.005996219357512972,0.007846935782031054,0.01009481232639203,0.015874886986405927,0.023319202735775316,0.031974801801934655,0.040866815519435266,0.048575768298461275,0.053524953704294304,0.05443640587355683
max_sprt | alpha=0.05,50,0.0014439571055691182,0.00017683797898018292,0.0006637898797518008,0.0014439571055691182,0.002066232042949301,0.0028987854625832326,0.003988110157735738,0.005381633758509736,0.00712392052655911,0.009251756788420176,0.014736862612527435,0.021746707519482544,0.029702202388471398,0.037482004622861456,0.043583032226917826,0.046517795794652185,0.045342905921484
max_sprt | alpha=0.05,55,0.0012106649107701479,0.00013032187819005667,0.0005318975539516361,0.0012106649107701479,0.0017666409390749125,0.002522337083072161,0.0035244772579192023,0.004820666580039302,0.006455090644192949,0.008462927871025563,0.013654529145982676,0.020241839617250408,0.027538332821702892,0.03431043826471775,0.039024815957834635,0.04034333549371581,0.037685295388406925
