legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,499.9999943543512,499.99911806224185,499.9848990912832,499.9463227337904,499.82717704491347,499.49517617228827,498.6600686074971,496.7632882578436,492.8729935327969,473.63275877861554,430.8816553384769,367.862952937003,306.96065193163264,269.019437074147,254.12455318749568,250.54756020848754
bravo    | p=0.55 | alpha=0.05,499.998783974179,499.9285299879476,499.35318567524206,498.3208354527939,496.0378501725627,491.484283196646,483.29047276797655,469.98874631196054,450.5123445280827,394.23858742046696,330.098321452779,282.04313389376966,258.72142704173854,251.53557947084505,250.16645522593706,250.01053043482628
bravo    | p=0.51 | alpha=0.05,500.0,500.0,499.99999999999994,500.00000000000006,500.00000000000006,499.99999999999994,500.0,499.99999999999994,499.99999999999994,499.99999999999903,499.9999999998835,499.99999999046065,499.9999994514188,499.99997784298796,499.9993732790594,499.98766516743336
