legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,2.258261200008869e-08,3.5280743328482626e-06,6.047819024595738e-05,0.00021552356756367335,0.0006984651306611669,0.0020703522789974464,0.005654061250433086,0.014323767792811517,0.03374404986653664,0.14641576999052486,0.4195372459390981,0.7579867053564304,0.9496674105821143,0.9955388457283877,0.9998516470897585,0.9999983603496153
bravo    | p=0.55 | alpha=0.05,5.17453336979936e-06,0.000461290017954737,0.006632413084151201,0.020923870438198083,0.05659609854931454,0.12998270860301886,0.25326526164178487,0.4213781136319391,0.6066654271829516,0.8882678032655782,0.9852299136014421,0.999180740503821,0.999982507398641,0.9999998680874088,0.9999999996810515,0.9999999999997788
bravo    | p=0.51 | alpha=0.05,1.2604398510158465e-22,5.251169883148719e-17,9.166590817212595e-14,2.7414162675080246e-12,6.593208591010782e-11,1.2791446502281044e-09,2.0072004225374692e-08,2.553153239538064e-07,2.637465352514788e-06,0.00015167089164030902,0.003858568056264236,0.04400140074272646,0.23121725872922058,0.5997633148976833,0.8962572714677371,0.9890713649183976
