,0.5,0.7,0.58,0.52
0.005,0.006562067583298455,0.997014409240287,0.25722114740476576,0.018386803843858712
0.01263157894736842,0.01374609054816112,0.9987468033451856,0.3506792761197257,0.0348202087736674
0.02026315789473684,0.0202102579253303,0.999245883154334,0.4078293989294943,0.0483883669461087
0.027894736842105264,0.028741613301524135,0.999490469248276,0.4532055838253361,0.06361884859039926
0.035526315789473684,0.03306730418811351,0.9995868892832525,0.48090212468401355,0.0725846445372707
0.0431578947368421,0.04125807177185549,0.9997063922203837,0.5157507360470299,0.08660561077887902
0.05078947368421052,0.047865804932105696,0.9997556078485574,0.5387941326823682,0.09745189088837944
0.05842105263157894,0.05201742109036476,0.9997859708598644,0.5563477801427339,0.10526863295931001
0.06605263157894736,0.06034751486526753,0.9998384867653018,0.5818145459818893,0.11849066529269532
0.0736842105263158,0.06614874338653155,0.9998627978742181,0.599451767525814,0.12794219967142664
0.08131578947368422,0.07606464840635795,0.999874417170501,0.6143676202097857,0.14112161601380918
0.08894736842105264,0.07991651737262466,0.9998924800575743,0.6294642500925028,0.14841245008306955
0.09657894736842106,0.08435841170720611,0.9999122642624255,0.6438326586893338,0.1560270898797266
0.10421052631578948,0.08931722647173593,0.9999211368552977,0.6557005072740579,0.16398279573765312
0.1118421052631579,0.09878854138218755,0.9999299973616366,0.6694375586002583,0.176627260889472
0.11947368421052632,0.10440122868432081,0.99993555188452,0.6793698404845261,0.18479250521203974
0.12710526315789472,0.10858365190104476,0.9999431059732204,0.6901366272907763,0.1918312273931265
0.13473684210526315,0.11209963279760046,0.9999534280897157,0.7016456305777614,0.19819355201024652
0.1423684210526316,0.12672491528124444,0.999957268611404,0.7134930380432214,0.21482802488676833
0.15,0.1311618955985879,0.9999621514741996,0.7229962415035486,0.22189802523530638
