legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.058193725585937495,25.36316075468226,31.33671421274953,37.1137237120502,40.89038179577657,45.54995697118261,51.46155581334039,59.22943504384938,69.91384354496489,85.54331683987809,149.8798117282216,238.43390626924545,177.67239290552973,95.28196353274572,62.15296935349545,46.13964480264159,36.70598285242566
bravo_without_replacement | p=0.55 | alpha=0.048803710937499994,207.61658440200605,346.4595127979231,576.51408979561,718.022089904276,804.4699379969702,797.4180026942888,699.4482228105085,554.4267216318082,424.1537294709036,274.08872226224724,201.71115785239311,159.58370646511048,132.01673703920176,112.56764122548893,98.10514016654103,86.92817029436135
bravo_without_replacement | p=0.51 | alpha=0.21367773437499998,731.0122551853233,1246.5094110694008,1405.8069729846861,1394.6283766847407,1322.8904702554203,1186.5950341992357,1002.8793080246726,822.1121415559849,681.658860175082,504.64103319198034,400.5321549647421,331.981733560832,283.3841273876228,247.2743359640161,219.5173485187447,197.47082193860734
