legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=20000 | alpha=0.34440624999999997,1002.6040308421182,1204.7039463685437,762.0192237438636,566.1716111392499,509.7694955233097,500.1319082165789,500.00000000003644
