,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo    | p=0.55 | alpha=0.17855664062499998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.55 | alpha=0.17855664062499998,19,1.337078431633624e-06,2.8960119764567622e-06,8.729035168917356e-06,1.7604036598641875e-05,3.462629685985741e-05,9.148754769588192e-05,0.0009800170592929207
bravo    | p=0.55 | alpha=0.17855664062499998,20,1.337078431633624e-06,2.8960119764567622e-06,8.729035168917356e-06,1.7604036598641875e-05,3.462629685985741e-05,9.148754769588192e-05,0.0009800170592929207
bravo    | p=0.55 | alpha=0.17855664062499998,21,7.691501981139837e-06,1.6680667735495755e-05,5.0105750730521465e-05,0.00010045539751535299,0.0001958527419840948,0.0005077582672471682,0.004984257759587348
bravo    | p=0.55 | alpha=0.17855664062499998,22,7.691501981139837e-06,1.6680667735495755e-05,5.0105750730521465e-05,0.00010045539751535299,0.0001958527419840948,0.0005077582672471682,0.004984257759587348
bravo    | p=0.55 | alpha=0.17855664062499998,23,2.5175172649121574e-05,5.466761053702282e-05,0.00016365218167394043,0.0003261850271196259,0.0006303913959361346,0.0016038955281230602,0.014443354323944085
bravo    | p=0.55 | alpha=0.17855664062499998,24,2.5175172649121574e-05,5.466761053702282e-05,0.00016365218167394043,0.0003261850271196259,0.0006303913959361346,0.0016038955281230602,0.014443354323944085
bravo    | p=0.55 | alpha=0.17855664062499998,25,6.175061530342492e-05,0.0001342613687150271,0.00040056135531047095,0.0007937499361334555,0.0015207087236972865,0.0037976622457702894,0.031409261353600296
bravo    | p=0.55 | alpha=0.17855664062499998,26,6.175061530342492e-05,0.0001342613687150271,0.00040056135531047095,0.0007937499361334555,0.0015207087236972865,0.0037976622457702894,0.031409261353600296
bravo    | p=0.55 | alpha=0.17855664062499998,27,0.00012638668925112336,0.00027514414205755876,0.0008181118009170274,0.001611813589037983,0.003061388636695658,0.007505136259454208,0.057079023187365116
bravo    | p=0.55 | alpha=0.17855664062499998,28,0.00012638668925112336,0.00027514414205755876,0.0008181118009170274,0.001611813589037983,0.003061388636695658,0.007505136259454208,0.057079023187365116
bravo    | p=0.55 | alpha=0.17855664062499998,29,0.00022823957625411754,0.0004975036229008294,0.0014743162582455567,0.0028879827742655643,0.005438309879043976,0.013089971516425544,0.09166179967554855
bravo    | p=0.55 | alpha=0.17855664062499998,30,0.00022823957625411754,0.0004975036229008294,0.0014743162582455567,0.0028879827742655643,0.005438309879043976,0.013089971516425544,0.09166179967554855
bravo    | p=0.55 | alpha=0.17855664062499998,31,0.0003759996487547435,0.0008206094162960191,0.0024237065946748474,0.00472062329305979,0.008813694808097678,0.020832046205809154,0.13449245197106874
bravo    | p=0.55 | alpha=0.17855664062499998,32,0.0003759996487547435,0.0008206094162960191,0.0024237065946748474,0.00472062329305979,0.008813694808097678,0.020832046205809154,0.13449245197106874
bravo    | p=0.55 | alpha=0.17855664062499998,33,0.0005774421143151316,0.001261824197314123,0.0037144815157099838,0.0071935913509946665,0.013317314774825822,0.03091392862485315,0.18426869681883462
bravo    | p=0.55 | alpha=0.17855664062499998,34,0.0005774421143151316,0.001261824197314123,0.0037144815157099838,0.0071935913509946665,0.013317314774825822,0.03091392862485315,0.18426869681883462
bravo    | p=0.55 | alpha=0.17855664062499998,35,0.0008391649570534871,0.0018360175231465705,0.005386891177786974,0.010373523946350072,0.019042842403120718,0.04342076207235458,0.23931643588596466
