legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,20.0,20.0,20.0,20.0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,60.0,40.0,40.0,40.0,40.0
bravo    | p=0.55 | alpha=0.05,140.0,200.0,220.0,240.0,240.0,240.0,240.0,240.0,220.0,180.0,160.0,120.0,120.0,100.0,80.0,80.0
bravo    | p=0.51 | alpha=0.05,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,460.0,460.0,420.0,400.0,360.0
