,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9030064243661453,69.0,109.0,165.0,226.0,118.49289319595601,0.11750952429048601,226.0,226.0,226.0,226.0,213.73240755117584
1,0.9007528923795854,77.0,121.0,181.0,243.0,130.71961839613056,0.09296502254007885,243.0,243.0,243.0,243.0,232.7893324650764
2,0.9000532847904478,89.0,140.0,202.0,268.0,148.34930863879774,0.06592117117286868,268.0,268.0,268.0,268.0,260.17581501721
3,0.9011736924399335,94.0,145.0,209.0,275.0,152.81653948933615,0.0606668935044493,275.0,275.0,275.0,275.0,267.6459651647215
4,0.9009731089521275,94.0,147.0,209.0,277.0,154.9241771894953,0.057958948723941264,277.0,277.0,277.0,277.0,269.9582811932652
5,0.9025986599990197,99.0,147.0,214.0,282.0,157.55775877338436,0.055534821251948724,282.0,282.0,282.0,282.0,275.1464419138096
6,0.9010931157584389,99.0,152.0,216.0,284.0,159.93364567040095,0.0524840856890085,284.0,284.0,284.0,284.0,277.4983258034956
7,0.9004929107003832,102.0,154.0,221.0,287.0,162.53953710173653,0.04981151226949781,287.0,287.0,287.0,287.0,280.8104508868367
8,0.9004957447976936,104.0,157.0,223.0,291.0,165.42263004831844,0.04683707807324324,291.0,291.0,291.0,291.0,285.09794442024514
9,0.901056300358186,107.0,159.0,228.0,296.0,168.5830539669647,0.04414191341312411,296.0,296.0,296.0,296.0,290.35450041443875
10,0.9027120379805067,109.0,164.0,233.0,300.0,171.7891666839257,0.04143362595293497,300.0,300.0,300.0,300.0,294.67313218458605
11,0.9015753092334174,112.0,169.0,237.0,305.0,175.3333163675064,0.03839425840200768,305.0,305.0,305.0,305.0,299.97297510012544
12,0.9008777634058643,114.0,171.0,242.0,307.0,179.04599420256812,0.035395006661028086,307.0,307.0,307.0,307.0,302.43893086852506
13,0.9016862153526574,119.0,176.0,247.0,314.0,183.39754342242972,0.032364665016539146,314.0,314.0,314.0,314.0,309.7126015897688
14,0.9023178911891702,124.0,183.0,252.0,321.0,188.3188342585835,0.029222868503106354,321.0,321.0,321.0,321.0,317.05698168938375
15,0.9027008976171058,129.0,188.0,258.0,328.0,193.60386826838737,0.026124936153784657,328.0,328.0,328.0,328.0,324.4141192259061
16,0.9023176244627034,134.0,195.0,266.0,335.0,199.63915250390406,0.0228698825560256,335.0,335.0,335.0,335.0,331.8172151256419
17,0.9012582057770661,139.0,202.0,275.0,342.0,206.5687549457949,0.019535653623354982,342.0,342.0,342.0,342.0,339.26246838349334
18,0.9019706225815733,146.0,212.0,284.0,354.0,215.25391831452802,0.016149674099282373,354.0,354.0,354.0,354.0,351.66398121713075
19,0.9004358738183798,156.0,221.0,298.0,363.0,225.77317414732892,0.012564986433060397,363.0,363.0,363.0,363.0,361.18687334357276
20,0.9006475380318204,171.0,238.0,313.0,382.0,240.86055517283265,0.008810530549932232,382.0,382.0,382.0,382.0,380.6653003196721
21,0.9017969287932663,193.0,264.0,338.0,408.0,264.81048842693707,0.004892032493790002,408.0,408.0,408.0,408.0,407.23339257236233
22,0.9023628387108553,297.0,371.0,444.0,504.0,365.07402791856873,0.00025886887595149064,504.0,504.0,504.0,504.0,503.95524498408264
