,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9000692624054623,11.0,69.0,346.0,627.0,188.95214022013292,0.6101244843723166,13.0,201.0,627.0,627.0,304.89203217622725
1,0.9011805169638399,11.0,107.0,442.0,688.0,230.26305888631128,0.5532396694219832,16.0,421.0,688.0,688.0,370.8761698544665
2,0.9041051762972128,34.0,237.0,583.0,760.0,311.0743764890049,0.4405862690283327,72.0,761.0,761.0,761.0,495.4293471876831
3,0.9007236440548809,41.0,269.0,605.0,770.0,328.2887614360769,0.4165746661706674,96.0,770.0,770.0,770.0,517.6687328314916
4,0.9007347809434297,41.0,281.0,616.0,774.0,333.4950284363495,0.41004653496725757,101.0,774.0,774.0,774.0,524.0827471759686
5,0.9010973445426229,44.0,296.0,626.0,780.0,341.84412122102253,0.3996526318059358,114.0,780.0,780.0,780.0,534.7215054753214
6,0.9017025370759568,46.0,313.0,636.0,786.0,350.06296687456916,0.3895586501106507,127.0,786.0,786.0,786.0,545.3183299227966
7,0.9015303902359927,53.0,332.0,648.0,792.0,359.58618200438696,0.3774951348097027,151.0,792.0,792.0,792.0,557.604713587694
8,0.9052645901878257,60.0,359.0,665.0,801.0,373.1496198888742,0.3611267090485395,198.0,802.0,802.0,802.0,576.7887268832462
9,0.9004289593006022,85.0,398.0,683.0,807.0,394.0592917973403,0.3310989485639025,329.0,807.0,807.0,807.0,604.5217306945107
10,0.9010363617764306,94.0,419.0,693.0,813.0,405.60810452482644,0.31752551624061126,394.0,813.0,813.0,813.0,617.8989666761983
11,0.9015639193662945,105.0,441.0,705.0,819.0,418.55002209597814,0.3024217502548894,488.0,819.0,819.0,819.0,632.5760737600307
12,0.9019955592167915,121.0,468.0,717.0,825.0,431.972874115415,0.2868157085079712,590.0,825.0,825.0,825.0,647.9215235074522
13,0.9019744380765127,135.0,493.0,732.0,831.0,445.25201722648427,0.272530733490209,693.0,831.0,831.0,831.0,661.1686288927442
14,0.903597302453111,163.0,524.0,744.0,839.0,463.9955235922058,0.2516950983888677,832.0,839.0,839.0,839.0,682.2327245918124
15,0.9018332884975898,191.0,557.0,756.0,846.0,482.3909156855615,0.2316803439360223,846.0,846.0,846.0,846.0,701.3168784967927
16,0.9003385237343989,240.0,587.0,772.0,852.0,507.87222277610596,0.20332664774800824,852.0,852.0,852.0,852.0,727.134137462203
17,0.9021329271305613,281.0,618.0,788.0,860.0,529.2041968581384,0.1835472330303315,860.0,860.0,860.0,860.0,746.1887581020029
18,0.9019295231393873,340.0,654.0,803.0,868.0,557.9102634151839,0.15632163541212646,868.0,868.0,868.0,868.0,771.6651271048257
19,0.9094108727250337,415.0,691.0,819.0,879.0,593.2371332155635,0.12613096918573055,880.0,880.0,880.0,880.0,802.9686742669129
20,0.9043014536142457,504.0,733.0,839.0,889.0,635.5423416772219,0.09333539667056456,889.0,889.0,889.0,889.0,832.3905376636428
21,0.913253390020367,612.0,782.0,862.0,904.0,694.4383756398373,0.0562705887967074,905.0,905.0,905.0,905.0,871.124797655892
22,0.9195962326111918,829.0,885.0,919.0,938.0,849.5733368085058,0.0036255734999697154,939.0,939.0,939.0,939.0,936.9327136464302
