,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9018812362964762,31.0,61.0,112.0,177.0,75.9576381036133,0.23954789540260482,177.0,177.0,177.0,177.0,150.87762781364407
1,0.9002290128292719,36.0,73.0,131.0,195.0,87.16719992555744,0.1967941972566054,195.0,195.0,195.0,195.0,171.75527919292395
2,0.9019517262612988,47.0,90.0,154.0,225.0,104.08947544006004,0.147449127768073,225.0,225.0,225.0,225.0,205.17805540199856
3,0.9016980091053141,49.0,95.0,161.0,232.0,108.51737595366578,0.13629997548093284,232.0,232.0,232.0,232.0,213.19170275675788
4,0.9010618711002906,52.0,98.0,163.0,234.0,110.70947932073766,0.1305402923951619,234.0,234.0,234.0,234.0,215.97660128488366
5,0.9020497884955034,54.0,100.0,166.0,239.0,113.13815821307202,0.12563119073886636,239.0,239.0,239.0,239.0,221.2923656840756
6,0.9004030228078621,54.0,100.0,168.0,241.0,115.22907917886856,0.12035780171437685,241.0,241.0,241.0,241.0,223.85603017175438
7,0.9003339241747154,57.0,105.0,173.0,246.0,118.20895786432473,0.1140980690481838,246.0,246.0,246.0,246.0,229.5065224910509
8,0.9021184543163876,57.0,107.0,177.0,250.0,120.79399514039049,0.10924517255972387,250.0,250.0,250.0,250.0,233.99845100937807
9,0.9009820433001318,60.0,112.0,182.0,255.0,124.04206802484785,0.1028965766851818,255.0,255.0,255.0,255.0,239.6071744952742
10,0.9028734946174344,62.0,115.0,187.0,259.0,127.50578917018665,0.09680747850980964,259.0,259.0,259.0,259.0,244.51384925530593
11,0.9008614868471829,65.0,119.0,191.0,264.0,130.9891697641696,0.09037620109690475,264.0,264.0,264.0,264.0,250.18243111895924
12,0.9020004606399187,67.0,124.0,196.0,271.0,134.91326748715412,0.08433446166774816,271.0,271.0,271.0,271.0,257.76757442724806
13,0.9000559784110974,72.0,129.0,203.0,276.0,139.16113521920377,0.07752624662902673,276.0,276.0,276.0,276.0,263.6718125269708
14,0.9009834589524373,75.0,134.0,208.0,283.0,144.20214633553874,0.0705814377458736,283.0,283.0,283.0,283.0,271.6011800960592
15,0.9003787355841713,80.0,139.0,215.0,290.0,149.5840199019256,0.0637261419754496,290.0,290.0,290.0,290.0,279.4732610723878
16,0.9011664904115747,85.0,146.0,224.0,299.0,156.01391495350768,0.05629848110084018,299.0,299.0,299.0,299.0,289.4822941462919
17,0.9009925262791537,90.0,155.0,231.0,308.0,163.42609973220857,0.04861495979934184,308.0,308.0,308.0,308.0,299.6081119768317
18,0.900610746261918,98.0,165.0,245.0,317.0,172.13910983224017,0.04079049982183743,317.0,317.0,317.0,317.0,309.8498053647206
19,0.90016019834863,108.0,177.0,259.0,331.0,183.42671210704088,0.03243809326264973,331.0,331.0,331.0,331.0,325.0906429184165
20,0.9017830341398428,122.0,196.0,278.0,352.0,199.59936502875007,0.023305745400910204,352.0,352.0,352.0,352.0,347.5272760295487
21,0.9008130568985475,147.0,222.0,306.0,380.0,225.49509405154868,0.013104452968927269,380.0,380.0,380.0,380.0,377.3608733536941
22,0.900572855537297,259.0,343.0,421.0,483.0,334.22890937229465,0.0007752864362549869,483.0,483.0,483.0,483.0,482.82070132307496
